cluster,FEPA
Fe1Zn1Hf1Ir1+,-2.7362
Ta1Mo3O1C1-,-4.3891
Nb1Ti3N2+,-4.5299
Ir1Ta1Zr2O1C3+,-5.8345
Zn3Co1C2-,-2.6426
Os1Ta2Zr1C4+,-5.8089
W1Co2V1S3C1,-4.4533
Cd1Tc1Nb2O1-,-3.5250
Re1W1Zn1Fe1O3,-4.0432
Ta2Mn2N1+,-3.7675
Hf1Ti3C2+,-4.5625
Ir1Ta1Zr1Y1O4,-5.9036
Pd1Rh1Ru1Ti1N3C1-,-4.4643
Ir1Hf1Nb1Zr1O3N1+,-5.8527
Cu2Ti2N1+,-3.1665
Rh1Ru1Fe2S1+,-3.3425
Re1Mo2Mn1O1,-3.1473
Cd1Ag1Ni2O1,-2.1086
Ta1La2Zn1S2O2-,-4.4979
Pt1Hf1Mo1Ni1N2C1+,-4.6485
Hg3Ta1S3,-2.3990
Rh1Sc3O2C1-,-4.7415
Os1Ta3S1O3+,-5.9194
Pt1Zr2Y1O4+,-5.8008
La1Tc1Cr2S2O1N1+,-4.0947
Au1W2Co1N2C1+,-4.4271
Nb3Y1S1C1-,-4.3675
Pt2Os1Zr1S2O2+,-4.4906
W1Tc1Cr1Sc1S2C1,-4.1549
Zn2Cr2O1N2-,-2.8200
Zr1Fe3S2,-3.5704
Co1Cd1Ir1Pt1+,-2.3124
Ir1Ta1Zr1Ti1O3C1+,-5.7804
Cd1Ru1Zr1Co1O1C3,-4.5944
Cd1Y1Co1V1O1N3+,-4.0157
Hg1Y1Co2S1O1C1,-3.7930
Zr1Sc3S1N1,-3.8419
Rh2Zn2S2N1+,-2.9100
Rh1Mo3O2,-3.9596
Hg1Cd1Nb1Mn1O1N1,-2.7496
Pd3Fe1C2+,-3.6955
V4,-2.2197
Os1Zr1Zn1Ni1C2-,-4.0600
Zr2Cr2S1N1+,-3.8864
Tc3Nb1S2-,-4.0248
Y2Ni2S2+,-4.0151
Pt2Co1V1O1N1+,-3.8682
W1Fe3C1+,-3.6321
Cd1Mo1Ni1Ti1S3N1+,-3.6246
Pd2Cu2N1C2,-3.5984
Re3Sc1O2-,-4.4259
Pt2Ir1Zn1O1C1,-3.7802
Pd1Mo1Zr1Cu1O3N1-,-4.7507
Os1La1Y1V1S1N2C1+,-4.8955
Mo1Sc3O3,-4.6033
Os1V3N1C2-,-4.6444
Nb2V2C2,-4.5413
Au1Cr3S1N1-,-2.7668
W1Tc1Cu1V1S1C1,-3.9101
Ru1Nb1Zr1Zn1N1C3+,-4.7612
Os3Rh1S2N1,-4.0942
Tc3Fe1S1O1,-3.7265
Re1Pd1Fe1Mn1O1N1,-3.5191
Hf2Y1Cu1S1O2N1,-5.1184
Ta1Nb1Zr2O1N1C2+,-5.8589
La2Rh2N1C1-,-4.2683
Au1Ir1Ag1Zr1S1N1C2-,-4.4004
La2Sc2S2C1,-4.2173
Ir1Ag1Fe1Cr1N1C3,-4.1986
Hg1Mo1Fe1Sc1C2-,-3.3119
Ta3Zr1N1C3+,-5.9672
Re1La1Cd1Ti1S3O1,-4.1658
Mo2Ni1Cr1S1O2+,-3.9632
Ta2Hf1Tc1O3N1+,-5.8421
Cd1Ag1Rh1Sc1C2,-3.3146
Ir1Hf1La1Zr1O4+,-5.7864
Ta1Hf1Zr2O2N1C1+,-5.8628
Re1Zn1Co1Fe1O2C1-,-3.9729
Hg1Tc1Zn1Cr1S1O1,-2.4094
Hg1Ru1Cu1Fe1S1O1N1+,-3.1726
Ru2Zr2C1-,-4.4365
Re1Ta1Hf1Zr1O3C1+,-5.8541
Ti2Sc2C1-,-3.1420
Ta1Hf1Rh1Ru1O3,-5.1868
Ta2Zr1Ti1O3C1+,-5.7902
Hf2Cr2S1N2-,-4.0755
Ta1Hf1Ru1Zr1O4+,-6.0156
Ir1Ta1La1Zr1O4,-5.8947
Os1Ta1Nb1Zr1O2C2+,-5.8076
Ag1Tc1Mo1Cr1C4,-4.2994
Os1W1Zn1Ni1O3C1-,-4.7310
Os1Y3O1N1+,-4.7120
Os3Zn1N1,-3.1913
Re1Cd1Ag1Mn1N1C1,-2.7905
Au2Cu2C2+,-3.2226
Cd2Ag1Cu1S1O1C1-,-2.6767
La1Tc1V2S1-,-3.2548
Zr4C1,-4.1116
W1Hf1Rh1Mn1O1N1C2,-4.9348
Pt1La1Tc1Ti1S2O2-,-4.7925
Os1Ta3O2N1+,-5.8965
Pd2Sc2S1+,-3.4259
Hf1La1Pd1Mo1N1C3-,-4.9002
Ir1Pd1V2S3O1,-4.1977
Hg2Au2O3,-1.6742
Cr4S1-,-1.8100
Os1Cd2Zr1S1O1N1+,-3.5453
Re1Ta1Nb1Y1S1C1+,-4.7564
Pt2Ni2N2-,-3.6389
Ta2Ru1Zn1S3C1,-4.4431
Hg1Zn3C3,-2.4428
Hf1Ru1Fe1Mn1O2N1+,-4.4080
Os1Ta3O1C2+,-5.8611
Cu1V3S2N1,-3.8817
Pt1Ti3N3+,-4.9279
Ir1Ag1Pd1Tc1O2N1C1-,-4.2302
Pd2Cr2N1C2+,-3.7124
Os1Ti3S2N1-,-4.6542
Au1Mo1Zr1Ni1N2,-3.9196
Rh3Y1S2,-3.6376
Ta1Hf2Tc1O3N1-,-5.7252
Cd1Fe3O1C1,-2.9354
Pt2Hf2S1C1,-4.6634
Cd1Pd1Ti1Sc1O3C1-,-4.3439
Zr4O1-,-4.1562
Hg1Ir1Ni1Fe1S2,-2.8471
Ta1Pd1Co1Fe1N4,-4.0692
Hg3Cr1S2C1-,-2.0163
Hg2Ni1Sc1O2C1+,-3.4791
Hg1Rh1Zn1Sc1S1O2C1-,-3.7545
Re2Cu2O2-,-3.7621
W2Ru1Co1O2N2,-4.9492
Cd1Rh1Ru1Nb1O4-,-4.4208
Ag1Tc1Zr1Fe1S1O1N1,-4.1003
W1La1Zn1Sc1O2C2-,-4.7012
Au3Zn1N3,-2.6288
W2Zn2N3+,-3.7578
Hf1Mo1Zn1Mn1S1+,-2.6649
Nb1Cu1Ti2S2N2,-4.5964
Pt1Zr3O3C1+,-5.9217
W1Mo2Zr1N2C2+,-5.0979
Ta1Zr1Zn1Mn1O2N1,-4.2996
Tc1V3O3-,-4.8101
Ni2Pd2+,-2.6424
Pt1Cd3S1C1+,-2.6551
Au3W1S1-,-2.7161
La1Fe3O1C2,-4.1766
Ta1Hf1La1Zr1O4+,-5.8059
Mo1Nb1Cr1Sc1S1C1,-3.7629
Pt1Ta2Hf1O3C1+,-5.8870
Hg1Os1Cd1Sc1S2O1,-3.0855
Os1Re1Nb1Cr1O3-,-4.8215
W1Hf2Pd1O2C1,-5.0976
Au1Os1Rh1Tc1O2C2+,-4.5679
Pt1Os1Zn1Ni1S2O1N1-,-3.7959
Ag3Mo1N1,-2.1535
Hg1Ru1Ni1Cr1O2N1-,-3.4456
Hf3Rh1S1,-3.9765
Os1Re1Rh1Fe1S1O1N1-,-4.2142
Hf1Pd1Y1Co1S1C1,-4.1504
Cr1V3N2,-3.5673
Ti4C1,-3.4567
Mo1Zn3S3-,-2.3907
Ru2Zr2C2-,-4.8368
Fe2Cr2C2-,-3.1737
Ta3Nb1O2N1C1+,-5.8793
Re1Ta1Ag1Rh1N1C3,-4.6368
Hf1Rh3S1,-3.6151
Tc4N1+,-3.7298
Ir1La3O3+,-5.2726
Cd2Co2S1,-1.9977
Ir1Zr2Y1O4+,-5.8737
Os1Hf1Nb1Zr1O3C1+,-5.8949
Ag1Zn3S2O1,-2.1277
Rh3Mn1S2N1,-3.4459
Os1Ta2Nb1O2N1C1+,-5.7896
Au1Sc3S1O2-,-4.3557
Re1La3N1+,-3.7273
Ta2Ru1Zr1O4,-5.9054
Ta1Hf1Cr1V1O2N1C1+,-5.1680
Ta3Nb1O1N2C1+,-5.7784
Mo3Sc1N1C1,-3.9609
Hg1Hf1Y1Cu1N2C2+,-4.2710
Ru2Nb2S3+,-4.5358
Hf1Zr1Co1Cr1O1N1C2+,-5.1065
Os1W3O1N1+,-4.9742
La3Y1S3,-4.1533
Hg1Hf1Tc1Ni1C3+,-4.2527
Ir1W1Co1Fe1S2C2-,-4.6685
Au1Cd3C1+,-1.6416
W1Ta1Zr2O4+,-5.9655
Cd3Cu1N2C1+,-2.7191
Cd2Zn1Co1S1-,-1.3756
W2La1Ag1S1C2-,-4.3716
Cd1Pd2Sc1S1N1C1-,-3.6084
La3Y1C3+,-4.5547
La1Rh1Mo1Sc1O2N2-,-4.8251
Hf1Ti3S1C2-,-4.5601
Hg3Y1N1C1-,-2.3274
Au1Ag1Pd1Fe1S1N1C1,-3.3038
Re3Ti1S2-,-4.0103
Ru4C1+,-3.8983
Zr1Co3S1C2,-4.5527
Au1Ta1Mo1Y1S1N1,-3.9807
La2Cr2S2N1-,-3.5980
Hg1Pt1Cr2S1O2+,-3.2411
Ni3Fe1S2+,-3.4000
Ag1Pd1Cr1Sc1S1N1C1-,-3.6626
Ir1V1Sc2S2C1,-4.5161
Re1Pd1Rh1Ni1N1+,-3.2980
Ta1Y1Cu1Cr1N1+,-3.2925
Pd1Ni3S1N2-,-3.5301
Ag1Zr1Y2O3+,-5.0046
W3Mo1S2-,-4.0872
Cd1Ru1Mo1Co1C2-,-3.5608
Cd1Y1V1Sc1S1O3-,-4.4049
Hg1Re1Ru1Sc1S1O2C1-,-4.2379
Rh3Ti1N3,-3.8813
Rh3Ni1N2,-3.3632
Hg1Ag1Nb1Sc1S1O2N1,-4.0047
Ag1Ni3N1C2-,-3.9614
Nb1V3S2-,-3.7166
Au1Ag1Pd1Zr1N2,-3.2276
Os1Hf3N1,-4.6016
Au1Cd1Zr1Fe1S1N1,-3.1371
Os1Ta1Zr2O2N1C1+,-5.8571
Hf1La1Y1Cr1N1C1+,-4.0661
La1Cd1Pd1Co1S3-,-3.3914
Pd1Co1Fe1Ti1S2C2+,-4.2866
Hg2Au1Hf1C4,-3.7630
Ta2Mo2S1N1+,-4.6217
Pt2Hf2S1O1-,-4.9381
Ta1Hf2Ru1O4-,-5.9820
Pt1Cu1Ni1Cr1S4+,-3.2900
Hf3Ru1O1-,-4.6180
Au1Ir1W1Pd1O2,-3.9995
Re2Ta2O1C1+,-5.2187
Mo3Cr1S2-,-3.2154
La3Ag1S3-,-3.8105
Tc2Ti2C2+,-4.6604
Ir1Tc1Ni1Mn1S1C1-,-3.7392
Hg2Zr1Ni1O3C1,-3.9778
Os1Zr1Co2S1O1N1,-4.5409
Cd3Co1O3-,-2.5135
Zn1Ni1Co1V1S2O2-,-3.9859
Pd1Ni1Co1Cr1S2N2+,-3.5189
Ir1Re1Tc1Sc1S1N1C1+,-4.5050
Tc1Mo1V1Ti1S4,-4.3269
Rh3Fe1O2,-3.2734
W1Ta2Nb1O3C1+,-5.8827
Zr1Y1Zn1Sc1N1,-2.8977
Au1W2Cu1S2C2,-4.3297
Ta1Pd1Ni1Fe1S1N3+,-4.2114
Re1Y3O3-,-4.7652
Pt2Pd1Ni1N4-,-3.9861
Y2Cr2S3+,-3.7497
Ir1W3C1+,-4.7577
Pt1Os1Ta1Zn1S1O2N1+,-4.4021
Ni4N1+,-3.1669
Ta2Hf1Zr1O4-,-5.9491
Y1Pt3+,-3.4635
Mo1Zn2Fe1N2C2+,-3.7210
Pt3Sc1N1-,-3.5956
Cd1Tc1Mo1Ti1S1O1N1C1-,-4.2064
Mo2Zn2S1O2+,-3.3478
Tc1Fe2Cr1N3C1+,-4.1400
Os1Ta1Hf1La1O4-,-5.9518
Pt1Re1Tc1Mo1O1N1-,-4.1392
Ta1V3O2N1,-4.7557
Ta1Hf1Ru1Zr1O3C1+,-5.8749
W2Zn2S2C1-,-3.4664
Ti2Au2,-2.2572
Pt1Pd1Zr2S1O1C1,-4.7834
Au1Ta1Mn1Sc1C1+,-3.4041
Au1Cd1Ag1Mn1N4-,-3.0519
La1Pd1Mo1V1N1+,-3.4332
Mo2Sc2S1C1,-3.8231
Re1Nb1Cr1Ti1N2C2-,-4.7581
Pd3Zn1S1-,-2.0646
Hf2Pd1Tc1S2C1+,-4.6360
Re2W1Mn1S1-,-3.2144
Au1Ta1Ru1V1O1N1-,-4.3005
Pt1Ag1Mn1Sc1O1+,-3.3456
Mo2Co1Sc1S1N2C1-,-4.4423
Zr2Co2S2N1+,-4.7973
Au1Ir1Hf1Fe1O3C1,-4.8354
Os1Ta2Ti1O4+,-5.8532
Ir1Zr3O3N1+,-5.8613
Au1Pd3S1+,-2.5869
Hg1Ta1Hf1Pd1S3C1,-4.0280
Ru4N1-,-3.4649
Cd1Mn1Cr1Ti1O1N3,-3.6610
Ir1Os1Cu1Fe1O1C1-,-4.0378
V4O1+,-3.6016
Au1Ta1Ru1Tc1O1N1+,-4.1709
Au1Hf1Zn1Ti1S3N1+,-3.7874
Os1Ta2Hf1O3N1+,-6.0122
Ir1Zr1Ni1Co1S2N1,-4.2733
Ir1Cd1Rh1Ti1C2-,-3.8954
Ta1Hf1Ru1Zr1O3N1+,-5.8135
Os1Ta1La1Zr1O4,-5.8953
Y3Cr1O1N1-,-3.8498
W1Ni1Cr1Sc1O3C1-,-4.8163
Pd1Rh1Tc1Fe1O2,-3.6927
Os1Ta1Zr2O3C1+,-5.9893
Os1Hf2Zr1O4-,-5.9923
Ir1Ag1Mo1Cr1O1N1+,-3.5418
W1Pd1Mo1Co1S1O1N1C1-,-4.6767
Hg1Ir3O2+,-3.4366
Re2Pd2S1O1-,-3.5802
Pt2La1Ag1S1C2-,-4.1868
Pt2Re1Y1S2O1C1,-4.5407
W1Ta1Hf1Zr1O2C2+,-5.8936
Os1Hf3O3N1-,-5.8035
Pt1Ta1Tc1Cr1S2C1,-4.3069
Cd1Zr3C2,-4.0408
Ta1Mn3S3,-3.5701
Nb4-,-3.7039
Hf3Cr1N1,-3.4746
Cd2Cu1Mn1O3N1,-2.6774
Ta4O1N3+,-5.8599
Rh1Nb1Fe1Mn1C3+,-4.5312
Hf1Ag2V1S1O1N2-,-4.1010
W1Mo1Zr1Cu1O1C1+,-4.4238
Os1Re3S1+,-3.7574
W3Co1N1+,-4.1752
Os2Ru2S3+,-4.1231
Rh2Sc2S1N1,-3.9651
Re1Tc1Cr1Ti1S2C2+,-4.4951
La1Cu1Mn1Cr1S1C1,-3.1205
Pt1Hf1Pd1Zn1O1C2,-4.2773
Y2Ru2,-2.9789
Cd3Mn1S2C1+,-2.2284
Pt2La1Zn1S1O1,-3.6091
Au1Pd1Y1V1S2C2+,-4.1335
Hf1Pd3S1+,-3.2671
Os1Ta1La1Nb1O4-,-5.8697
Re1W1Fe1Ti1N1C1-,-4.3024
Re1Cd1Pd1Mo1N3C1-,-3.9932
Ta1Tc1Fe1Cr1C1-,-3.4876
Pt1Re1Mo1Mn1S2O1N1,-4.2231
Au1Cd1Rh1Tc1C2+,-3.4083
Cr1Y1Pd1Cd1,-1.4677
Y2Cu2S1O1,-3.7566
Au1Os1Y1Sc1N4+,-4.3558
Ta2Nb1Zr1O1C3+,-5.9368
Cr3Ti1O1,-2.5442
W1Zr3O4+,-5.9772
Os1Zr2Ti1O4+,-5.8452
Zn3V1S1-,-1.3433
Nb2Cr2O1+,-3.5208
Pt1Zr3O4+,-5.8994
Hf1Pd3O2,-3.7390
Re1Ti3N2-,-4.5163
Pt1Hf3O4+,-5.8896
Zr3Y1S3+,-4.7775
Hg1Nb3O1N2C1,-4.7730
Ir1Ta1Tc1Fe1O1+,-4.2776
Hf2Ag2S1O1+,-3.9190
Cd1Pd1Zr1V1S2O1C1+,-4.0781
Pt1Ta1Hf2O4-,-5.8349
Re2Pd1Rh1O1C2-,-4.5571
Re1Ni1V1Sc1S1N3,-4.4318
La1Y3N3,-4.4829
Hg3Os1S2-,-1.8493
Pd1Tc1Zn1Mn1S3,-3.0667
Re2Cd1Sc1S1+,-2.8484
Ru1Tc3N2,-3.9302
Ir1Pd1Rh1V1S1+,-3.2169
Cd3V1S2,-1.8694
Os3Y1S1N1+,-4.3610
Ta2Rh1Zr1O3C1+,-5.8257
Cd1Mn3S2+,-2.5871
Nb1Zn2Ni1O1N2+,-3.4218
Zr1Y1Zn1Sc1S1N1C2,-4.4099
Hg2Cd1Pd1S1N1C1+,-2.5972
Ag3Nb1N2,-2.7477
Pt1Ta2Hf1O4+,-5.8631
Ta1Ru1Zr1Y1O4+,-5.7582
Ni2Cr2N2-,-3.1221
Ta1Rh1Cu1Ti1S1O1-,-4.1555
Re3Nb1C3-,-4.9123
W3Mn1O1C1-,-4.4236
Cd2Ag1Co1S2N1,-2.1959
Mn2Cr2N2C1,-3.3560
Hf2Zr1Y1O4+,-5.8425
Re1Cd1Pd1Fe1S3C1-,-3.5759
Nb1Sc3S1,-3.0551
Au2Rh2S2+,-2.7329
Cu3Ti1O2-,-3.5883
Ir1Ta1Zr1Y1O3C1+,-5.8797
Ru1Mo2Sc1S1O1N1-,-4.3038
Ag1Rh1Ni1Mn1S1O3,-3.5018
Au1Cu1Mn2O1N2+,-3.4076
Ta1Hf1Y1Ti1O1C3-,-5.4738
Pt3Fe1S1C1+,-3.8305
Ag2Y1Sc1S1O2C1+,-4.1842
Os1Nb1Ni1Mn1S3N1-,-4.3389
Os3Y1S1O1-,-4.3880
Nb1Re3,-3.2719
Pd1Ti3O2N1-,-4.8365
Mo3Sc1S2N1+,-4.0959
Re2Fe2S2,-3.4453
Rh3Hg1,-1.5713
Ni1Co1V1Ti1S3O1-,-4.4506
Hg1Os1Pd1Mn1S1N3+,-3.5039
Os1Hf1La1Zn1O3C1+,-4.9618
Au1Pt1La1Cd1S1,-2.8067
Hf1Ru1Nb1Zr1O4-,-5.8905
Cd1Nb1Co1Mn1N3C1-,-4.1258
Ir2Co2S1N2+,-3.9505
Ir2Zr1Mn1O2C2+,-5.1384
Hf1La1Co1Cr1S4+,-4.3272
Os1Ti3S2O1,-4.8640
Cu2Co1Fe1N1C3+,-4.2689
Au1Re3C3,-4.3689
W1Rh1Tc1Cr1S1C2+,-4.3387
La3Ti1N3,-4.5554
Mo1Nb1Fe1V1S1N1,-3.9185
Ru1Y1Mn1Sc1S1N2-,-3.9019
Ta2Tc1Zr1O4+,-5.9531
Hf1Pd1Mo1Sc1N3C1-,-4.7548
W1Y3S1O1+,-4.2729
Nb2Sc2S2N1-,-4.3345
Au1Cd1Ni1Co1O1+,-2.4571
Os2Ni2S2O1+,-4.0711
Re2Ag1Sc1N1C2,-4.2508
Mo2Cu1Ni1O1C3+,-4.4733
Rh2Mo1V1S4-,-4.1314
Pt3Cr1O2C1,-4.1857
Os1Ta1Hf2O2N2+,-5.7818
La1Mo1Mn1Sc1O4+,-4.8435
Pt1Hf1Ru1Zr1S1-,-4.2119
La1Zr1Co1Sc1S1O1C2,-5.0043
Os1Ru1Mn1Ti1O1N2+,-4.1935
Ta1Ru1Zr2O4-,-6.0083
V2Ti2N3-,-4.6014
La1Co2Fe1O2N2,-4.3338
Nb2Ni2S2-,-3.8576
Re1La1Y1Ni1S2N1C1-,-4.5311
Pt1La1Ag2S1O1N2,-3.7172
Ta1Zr3O2N2+,-5.8370
V3Ti1N2,-3.9905
Hf3Nb1S1C1-,-4.3794
Re1La1Rh1Nb1O1N1C2-,-5.1996
Ta2Zr1Cu1S1C3-,-5.1275
Ag3Ti1S1O2,-3.2344
Os1Ta1Hf2O4,-6.0252
Ag3Cu1N1C1+,-3.1135
Cd1Nb3O3+,-4.7463
Os1Ta3O4,-6.0309
Os1Ta1Rh1Cr1S1O1C2-,-4.8809
Ta2Hf2O2C2+,-5.9324
Pd2Zn1Ti1O1N1C1+,-3.8173
Os1Zn1Ni1Ti1S2O1C1+,-4.0806
Re1Pd1Co1V1S1O1N1-,-4.1750
Ir1Rh1Mo1Zn1S2N2,-3.6577
Ag3Sc1O1N1,-2.6113
W1Mn1Cr2S1C3,-4.2220
Pd1Co3S1+,-3.2779
Ir1Ta1Cd1Ni1N2C1+,-4.2023
Ir1La1Ag1Ti1N3C1,-4.5731
Ta2Hf1Zr1O4,-5.9138
Ir1Ta1Hf1Y1O4-,-5.9265
Mo1Mn3O1C1-,-3.2047
Pt2Mn2S3-,-3.5491
Cr1Fe1Ni1Ru1-,-2.1984
Nb1Cu1V1Sc1S3+,-4.0564
Os2Ta2C3,-5.5143
Pt1Os1Y1Co1S1O1N1-,-4.4794
Ir1W1Ta1Ru1O2N2,-5.1445
La2V2N2C1+,-4.6526
Hg1Pt1Y1Cr1S1N1,-3.0794
Au1Rh1Y1Cr1S1O2N1+,-3.8440
Ir1Ta1Nb2O4+,-5.8473
Au1Pt1W1Cr1C3,-4.2709
Ir1Hf1Zr2O4+,-6.0540
Os1Cd1Ag1Co1N2,-2.9313
Ir1Zr3S1N1,-4.8853
Ta1Hf3O3N1+,-5.9231
Nb2Ti2S1C1,-4.3536
Ta1Mo1Zn1Cu1S1O2,-3.8183
Cd1Ag1Zr1Zn1S2C1,-2.8101
Mo1Y3O2C1-,-4.6510
Re1La1Cd1Ru1S1N3+,-3.9011
Pt1Ta3O4-,-5.7831
La1Zn1Sc2S1O1,-3.4491
Ta1Y1Ni1V1O2C1-,-4.9203
Mo1Zr1Fe2S1O1C1+,-4.4623
Hg1Hf1Ru1Co1S2N1+,-3.6791
Ag1Ni1Co1Cr1C3,-3.7972
Nb2Mn2O1+,-3.6306
V4C1,-3.3123
Pt3Ti1S1N1C1-,-4.5772
Ir1Zr3S1O3+,-5.9204
Nb1Ti3N1-,-3.6967
W1Hf2Co1O1N1C1,-5.0948
Ir1Cd1Ru1Nb1S2C1-,-4.0374
Au1Nb2Zn1O1N1C1+,-4.2872
Zr4O3C1+,-5.8861
La1Ru1Nb1Ti1N2C1+,-4.9003
Hf2Tc1V1C3-,-4.9745
V1Cr1Co1Ir1,-2.5602
Hf2Ru1Nb1O4-,-5.8981
Os1Ta1Hf1V1O4+,-5.7845
Ag2Ni2S1N2,-3.1691
Ni2Mn2N3-,-3.5243
Hg3Ni1N2-,-2.3323
Ir1Hf2Nb1O3N1+,-5.8498
Nb3Ti1N1C2+,-5.3641
Cd1Rh1Co1Ti1S2C2,-4.0290
Pt1Nb1Zr2O4+,-5.8292
Hf1Rh1Zr2O4+,-5.8932
Os1Hf2Zr1S1O3+,-5.9054
Ir1Cd1Zr1Y1S1N2+,-4.0839
Au2Ir2O1C2,-4.1914
Au2Sc2O1+,-3.6102
Ag2Rh2O1N1+,-2.8985
Ta2Nb1Sc1N1C2,-5.2247
Tc2Co2S2O1+,-4.0407
Rh2Cu1Mn1N1C1+,-3.5690
Pt1Pd1Ru1Ti1S4+,-3.7337
Hf2V2O1N1+,-4.6507
Ir1Ag1Rh1Fe1O2C1+,-4.0324
Pt1Os2Ru1O2N1C1+,-4.7919
Mo3Co1S2C1-,-4.0899
Os1Rh1Y1Mn1S1N3+,-4.1439
Os2W1Ta1S2C1+,-5.0409
Hg1Zn1Cu1Fe1S1O1N2,-2.9716
Pd1Rh1Y1Fe1N2C2,-4.5857
Ta4O1N2C1+,-5.8503
Au1Ni1Fe1Sc1N2C1,-4.0124
Ta1Ru1Cu1Mn1O1N2C1-,-4.6604
Ir1Cd1Pd1V1S2C1,-3.4699
W1La2Co1S2C2+,-4.9419
Ir3Fe1O1,-3.3946
Hg1Re1Tc1V1O1C1-,-3.7721
Ir1Rh1Nb1V1S3O1+,-4.4771
Au1Re2Ag1O1N2C1-,-4.2140
Pt3Rh1S1,-2.9508
Ir3Zn1C3-,-4.6520
Cd2Ti2O1+,-2.4945
W1Ta3N1-,-4.7501
Au1Cr3N3-,-3.1610
Au1Hf1Y1V1O1C1+,-4.4967
Ta2Co2O3-,-5.2512
W2Sc2N2C1,-4.7415
Mo1Zr1Cr1Ti1C2-,-4.0338
Ag3Rh1S1N1+,-2.4724
Ir1Nb1Zr1Sc1O4+,-5.6478
Pt1Rh1Cu1Ti1S2O1-,-3.9932
Ta2Zn2S1C1,-3.3196
Cd1Mo1Zr1Mn1O2N1-,-3.9838
Pt1Fe3N1+,-3.4117
Ir1Rh1Tc1Zr1O4-,-5.0215
Fe1Ti3S1C1+,-4.1035
Cu2Nb2,-2.4044
Hg3Os1O3,-2.6314
Ir1Os2Hf1S1O2C1-,-5.1773
W1Rh1Mo1Y1S1O1C2-,-4.9209
Pt3Rh1O3,-3.3867
Ir1Rh1Y1Cu1N1C2,-4.5314
Ru1Ti3S1C2-,-4.6296
W1Cr3O1+,-2.9073
Re1Ta1Rh1Sc1S2,-4.1561
Ta1La1Zr1Sc1O1N1+,-4.6441
W1Ti3C1-,-3.7099
Hf1Zr1Ni1Fe1S1O2N1,-4.9340
Mo4C1-,-3.3736
Mn2Sc2O2C1+,-4.3151
Ru4O1+,-3.5177
Ta3Hf1O1C3+,-5.9543
Re1Fe3N2C1+,-4.0342
Hf1Zr2Y1O4+,-5.8448
Hg1Ir1Fe1Mn1O3-,-3.4804
Cu3Ti1N1+,-2.6826
Zr1Zn3S1O2-,-3.1804
Ti1Zn3,-0.6111
Hg1Ir3C2,-3.8121
Au1Ru1Y1Ti1O2N1,-4.4881
Pt1Ta1Zr2O4-,-5.8293
W1La1Rh1Cu1N3C1+,-4.5476
Fe1Mn3S1N2+,-3.3680
Nb1Y3C1,-3.3670
Ag1V3O2N1,-4.2064
Os1Ti3S2N1+,-4.6819
Ag1Tc1Zn1Cu1C2+,-3.1251
Os2Sc2C1+,-4.4914
Os3Co1O1C2+,-4.8681
W1Pd1Tc1Sc1S2N1C1+,-4.4464
Ta3Ru1O3N1-,-5.9362
W1Ta2Hf1O4-,-5.9265
Ti3Sc1C3+,-4.9454
Hg1Ta1Ag1V1S3N1+,-3.6230
Au1V1Ti1Sc1S2O1-,-4.1333
V3Sc1O2C1,-4.5520
W1Co3C1+,-3.8455
Cu2Fe2C2,-3.3187
Ag2Nb2N1-,-3.1177
La2Y2S2+,-3.8311
Os1Cr3S1O2+,-3.7125
Os1Ta1Ag1Cr1S1N1,-3.6706
Os2Cu2S1O1C2,-4.3258
Ir1Ta1Zr2O3C1-,-5.9492
Nb1Zr3N2+,-5.0152
Cd2Ag1Ni1C4-,-3.5542
Ta2Sc2N1C2,-5.0155
Ta1Cd1Mo1Y1N1C3,-4.4840
Hg1Os1Hf1Zr1S1C1+,-4.1854
Au1Rh1Co1Mn1S1O1-,-3.3256
Pt1Mo1Ni1V1O1N2-,-4.2722
Au1Ir1Os1Cr1O3+,-3.8973
Rh3Cu1C2,-3.7976
Pt1Re1Ag1Ru1O1N3+,-4.0897
Ag1Y1Cu1V1N3+,-3.6670
Ir1Ta2Ti1O4+,-5.8320
Hg2Pd2S1O1C1-,-2.8302
Ta1Hf1Nb2O3N1+,-5.8291
Ir1Cd1Nb1Sc1S2C1,-3.9572
Ag1Cr3O2N1+,-3.3802
Pt1Pd2Ti1C4-,-4.6656
Ag3Co1S1O1+,-2.5020
Hg1Ta1Zr1Ti1O2C2+,-5.1463
Ta2Fe2N3-,-4.7047
Zr2Cr2O2N1+,-4.6500
Ir1Ag1Cu1Mn1N2,-3.0600
Hg2Ti2S2O1+,-3.3198
Ir1Os1Tc1Zn1O1C1-,-4.0390
Pd1Ru1Mn1Cr1S1C2-,-3.7067
Hg1Cd1Tc1Nb1O2,-3.0814
Cd1Co1V2O3+,-4.0488
Ta3Hf1O4+,-6.0892
Ir1La1Pd1Tc1S1N3-,-4.2758
Zr2W2-,-3.7254
Ir1Rh1Zn1Ni1O4+,-3.5315
Hg1W1Cu1Ni1S1N2+,-3.4232
Os1Nb1Zn1Co1S1O1-,-3.8057
Tc2Mo1V1S1N1C2-,-4.6344
Re3Cu1S1+,-3.2009
Nb1Ni3O1C2+,-4.5262
Zr2Zn1Mn1S1O1N2-,-4.3421
Ir1Ta1Cd1Zn1S3-,-3.4899
Rh1Zn1Cu1Sc1S1C3-,-4.0061
