cluster,Predicted SM
Os1Ta3C4+,1.7665074690136435
Rh1Tc1Mo1Co1S1O1N1-,4.817986240564315
W3Tc1N2C1+,2.9400130704993908
Au1Os1W1Mn1N3C1-,5.798805868377622
Tc2Zn1Co1O2N2-,3.716847329664589
Ir1Ta1Nb1Ti1O4+,1.591213266641137
Pd1Mn1Ti1Sc1N1+,4.798460783094228
Pd1Mo1Cr1V1O2C1-,4.960171637433796
Cd1Mn1Cr1Ti1O1N3,5.501552547914438
Ta1Hf1Nb1Zr1O2N1C1+,1.6521285867063655
Ta3Tc1O4,1.8576314254412063
Os1Mo1Fe1Mn1S1C1-,6.3164207021185685
Zn3Mn1O1N1+,5.574868707942523
Nb1Ru3,2.648567742973447
Pt1Ir1Cd1Tc1S1+,5.16829624878424
Ir1Ag1Ni1Co1O1C3-,3.922974802191512
Pt2Cd1Mn1S1N2-,5.908176181875781
Zr3Y1S3+,2.3424077081769643
Ta1Hf1Zr2O4+,1.5843709513004622
Au3Mo1N2+,2.653181921992812
Re3W1S3,2.1675866097965883
Os1Ta3O3+,1.6687522974766729
Tc1Zr2Ti1O4+,1.5718166902276467
Os1Cd1Ag1Zr1N1+,1.864919043414902
Pt3Ni1S1O1C1+,3.792884522942463
Hg1W1Fe1Ti1S2,3.4805984123535314
Re1Ta3O3C1+,1.6357793206681308
Pt1Re1W1Zr1N1-,2.173323522001491
W1Ta1Cd1Fe1S2N1,4.230897528722101
Zr1Cr3S1C1-,5.254930215149207
Ru1Mo2Mn1S2O1N1+,4.645658101967575
Pd2V2C2-,1.4977205683845811
Nb2Y2S1,2.5242860837132923
Pt1La1Pd1Ni1O1,2.351941618126694
Cd3Mn1S2C1+,5.149192107821928
Ir1Ta1Hf1La1O3N1+,1.5818052708477028
Ir1Nb1Zn1V1S1C2+,2.3321539189806786
Hf1Zn3S1O1,1.4471725825033983
V3Mn1,3.043769645955173
Ru2Fe2S2,7.978712551028837
Ta2Tc1Ti1O4+,1.6016519103467737
Ir1Hf1Zr2O3N1-,2.3041862917077363
Ir1Co1V2S1N1C1-,4.36589380528943
Co1Mn1Cr1V1O4-,4.15032983696846
Hg1La1Cr1Sc1O3C1,5.081432954892353
Pt1Mo1Ni1V1O1N2-,2.8717225093627183
Au1Os1Zn1Cr1S4,5.025468052958415
W1Tc1Nb1Y1S1O1N1C1-,2.0762833754403456
Zn1Cr3S1O1+,5.202883690837161
W1Ta2Hf1N1C3+,1.615204834440665
Au1Cu1Co1V1O1C1,3.6937782614712646
Re1Cd2Ti1S1C2,1.5806261143888858
Nb1Zr3O3C1+,1.6474840358536418
Au3Tc1O1-,2.63227484771585
Au1Cu1Fe1Sc1O2,5.228027044118466
Os1Hf1Zr1Ti1O4,1.620820843685736
Ru1Tc1Mo1V1O1C3-,2.2753662523232068
Ta1Hf1Tc1Zr1O3N1+,1.5982317932697685
Ru2Mn2S1C2+,8.79729655694538
Hg1Hf1Cr1Sc1S2N1C1+,4.955590982186067
Au1Ag1Pd1Fe1S1N1C1,4.682065363444092
Ta1Pd1Fe1V1C1,3.1497415204956973
