cluster,EZPE
Au2Cu1C3+,-2026.002181
Ru2V1C2,-1209.973476
Pd1Fe1Mn1S1N1+,-2995.521415
Ru2V1C1,-1171.876785
Pd1Sc2O2,-1800.093863
Pd1Sc2O3,-1875.3869
Pd1Sc2O1,-1724.704748
W1Ta1Ni1N1+,-1686.998232
Pd1Co1Cr1S1N1+,-3008.055039
Pd1Zr1V1O3+,-1344.738743
La1Cu1Sc1S1O1N1+,-2961.187787
Tc1Nb2S1O1,-668.364436
Pt1V1Sc1C3-,-1938.468602
Rh1Zr1Ti1S1-,-1405.412703
Cu1Fe2O2N1,-4373.45582
Mo1Cu1V1O1N1+,-2782.662172
Cu1Ni1Cr1S1O2+,-4742.093805
W1Zn1Ti1S2C1-,-3530.728944
W2Hf1S1N1,-635.265749
Os1Cd1V1O2+,-1352.75408
Ta2Ru1C2,-285.077892
Ta2Ru1C3,-323.177596
Ta2Ru1C1,-246.972216
W1Ru1V1S1-,-1504.305416
Hg2Pt1N1-,-481.069519
W1Cd1Ni1O1C2+,-1894.407424
Re1Mo1Nb1O2C1+,-391.944304
V2Ti1N2C1,-2885.275739
Rh1Ni1Sc1S1N2,-2887.607141
Zr1Y1V1N2C1+,-1176.951121
Ta1Hf1Cu1N1C1-,-1838.507719
Pd1Cu2S1C2,-3883.457918
Au2Ti1N2C1,-1268.661218
Cd1Mn1Sc1S1C2+,-2553.768051
Tc2Mo1O2C1,-418.495565
W1Hf2S1O1,-636.726096
Hg1Tc1Sc1O2N1+,-1200.236139
Os1Ti2S1O1-,-2263.388754
Hf3S1C2+,-618.275305
Hg2Cr1N1C2,-1482.400306
Cd2Co1N1C1-,-1811.196882
Hf1Ag2S2O1+,-1213.550086
La1Cd1Mn1S1C1+,-1786.512467
Pd1Tc2C1,-327.523409
Os2Co1N1C1,-1657.038707
Cd1Ag1Mo1O1C1-,-496.257604
Pd1Mo1Fe1S1O2+,-2008.531568
La1Co2S1O1,-3270.883533
Hg1Pt1Zn1S1O1C1+,-2563.65582
La1Co2S1O2,-3346.242487
Tc2Mo1S1,-628.033708
Tc2Mo1S3,-1424.691928
Tc2Mo1S2,-1026.364401
Os1W1Y1S1,-594.366022
Pt2Ta1S2C1+,-1130.127657
Pt1Cu1Co1S2N1,-3994.068416
Re2Rh1S2O1,-1139.0291
Au1Rh2S1N1,-809.84946
Hf1La1Ni1N2C1+,-1735.540276
Au1Rh2S1N2,-864.68223
Re1Rh1Sc1N1C2+,-1080.360595
Hg1Pt1Mn1O3+,-1649.375962
Pd3S2O1,-1255.40997
Hg2Ir1N1C1,-504.155666
Pt1Ag1Zn1S1-,-2444.037154
Os1Zr1Y1S1+,-574.195759
Ta1Hf1Pd1O1C2+,-384.226199
Cd1Ag1Co1N1C1-,-1790.459551
Rh1Tc1Y1O2N1,-435.1179
Re2Cd1C2,-400.408883
Re2Cd1C1,-362.277087
Au2La1S2,-1099.632741
Au2La1S1,-701.35886
Os2Pd1N2C1,-456.914843
Cd1Tc1Zr1S1C2,-770.027275
Hf1Zn2S1N1,-4059.877339
Fe1V2S1O1N1-,-3680.330824
La1Rh1Co1N1C2+,-1655.802141
Hf2Mn1O3,-1473.100939
Hf2Mn1O2,-1397.7119
Ta1Co1Mn1S1O1+,-3064.284755
Pt1Cd1Ni1S1N2+,-2303.064387
Ir1Hf1Pd1O1N2-,-465.241162
Nb1V2S1O1,-2418.638053
Cu1Mn2S3,-5137.564413
Nb1V2S1O2,-2494.012071
Au1Pt1Cd1S1N1C1+,-913.660182
Mo1Mn2S1N1-,-2823.419558
Tc2Sc1O1N2,-1107.263648
W1Cd2S1N1C1,-893.649746
Tc2Sc1O1N1,-1052.439015
Os1Re1Rh1S2N1+,-1130.629688
Hg1W1Nb1C3,-391.750255
La1Zr1Co1S2O1+,-2333.29737
Pt1Y1Zn1S1O1,-2410.709906
Au1Ta1Nb1N2+,-359.112302
Mo2Fe1S2C1,-2234.836607
Os2Pd1C1,-347.295668
Os2Pd1C2,-385.401473
Ta1Tc1Cu1N3-,-1942.831754
Ru1Zn2O1C2-,-3805.235189
La1Mo1Mn1O2C1-,-1439.633987
W1Ru1Nb1O1N1C1-,-387.259054
Hf1Ag1Sc1S1N1+,-1408.632073
Ir1Pd2N1C2,-491.109446
Tc1Cu2S1O1-,-3835.577269
Au1Ir1La1O1N2-,-456.703879
Hg1Zn1V1C2+,-2952.787393
Au1Pd1Ti1S1O2-,-1662.100892
Pt1Cr1V1O3+,-2333.570117
Pt1Pd1Nb1O2,-454.854183
Pd1Mo1V1O1N1C1,-1308.343545
Hg1Tc2O2C1,-503.740837
Hg2Ir1N1,-466.025986
Os1Ru1Sc1S3-,-2141.31508
Hg2Ir1N2,-520.855013
Zr1Ti2S2N1,-2597.473765
Ta1Cr2S2C1,-2980.724486
La1Mo1Co1O1C1+,-1595.836424
Cd1Tc1Cu1O1N2-,-2074.01067
Co2Fe1O1,-4104.676714
Au1Zn1Mn1S2-,-3862.84659
La1Ag2N1,-380.250608
Ta1Sc2S1O1,-2052.081804
Os2La1C2-,-289.208134
Mn3O2+,-3603.52651
Re1Hf1Ti1S1C1-,-1412.216974
Cr3N1C2-,-3264.544667
Cr3N1C2+,-3264.294054
Mn3O2-,-3603.790637
La1Cr2O2C1,-2309.371642
Ni1Co1Cr1S1O1N1,-4464.117959
Au1Ir1Hf1N1,-342.869172
V3O1C1+,-2945.255249
V3O1C1-,-2945.479291
Zr3S1N2+,-648.905503
Pt1Cu2O1C2,-3551.947503
Ta1Zn1Mn1O1C2-,-3138.993883
Ta1Zn1Mn1O1C2+,-3138.715345
La1Pd1Fe1O3,-1649.183854
Ru1Tc2S2N1,-1107.863738
Cd1Sc2O2N1,-1894.649857
Y1Fe2O1,-2641.13514
Ru1Nb2S1,-607.10208
W1Zn2S2O1-,-4497.872785
Ir1Zn1Ti1S2N1+,-3584.366595
Sc1Fe1Zn1+,-3803.622781
Cu2Sc1S1,-4440.143032
Mo2Re1+,-214.372404
Cd1Rh1Mn1O1N1C1-,-1597.582721
Mo2Re1-,-214.616255
Os2La1S1N1C1,-704.208964
Y1Cu1Fe1C2+,-3018.603229
Ir1Zr1Mn1O2+,-1452.878185
Y1Cu1Fe1C2-,-3018.848315
Ni3O1C1,-4638.526605
Ni3O1C2,-4676.63545
W1Ag2S2N1,-1212.34728
Hf2Cd1S2,-1060.290347
Hf2Cd1S1,-661.915908
Re1Pd2N1C2,-465.027151
Y2V1O2C1,-1209.481837
Mo2Nb1N3,-357.769969
W2V1N2C1,-1225.903374
Hg1Ag2O1N1,-577.349046
Au1Os1Zr1O1C2-,-425.066255
La2Cd1S1+,-628.972476
Ta1Cr2O1N1C1+,-2314.046295
Pt1Cd1Cu1S1N1C1+,-2418.527013
Ag1Tc1Mo1S1C1+,-732.046281
W1Rh2N1C2,-419.152989
Os1Rh2S2O1,-1183.662353
Zr1Pd2-,-302.828555
Ir1Ag1Pd1S2C1,-1213.810423
Re1Zn1Mn1S2+,-3805.053323
Zr1Pd2+,-302.56448
Fe3N3+,-3955.426006
Fe3N3-,-3955.700764
Cd1Ru1Mo1N1+,-385.294271
La1Y1Ni1O1N2,-1763.282675
W1Y1Cu1S2O1,-2617.923379
Tc1Zr1V1N1C2+,-1202.684025
Cu3S1N1C1+,-5412.628543
La1Pd1Mo1O2,-378.342371
Mo1Fe1Cr1O2N1-,-2581.968049
Cu1Ti2O1N1C1+,-3507.577205
Au1Cu2N1C2,-3547.814674
W1Y1Sc1N2C1+,-1013.690414
La1Ni1Mn1S3,-3885.986645
Zn3O2N1+,-5543.193104
Ta3S2N1+,-1022.237005
Zn3O2N1-,-5543.543147
Os1La1Fe1O2,-1536.67389
La1Sc2O2N1,-1758.634519
La1Rh2C3-,-367.063836
Hg1Ir1Pd1O1N1-,-515.819395
Hg1Pd1Tc1O1+,-437.138641
Tc1Nb2N3,-359.171408
Ir3S2O1+,-1184.607751
Os1Zr1Mn1O1C1,-1402.195469
Y1Ni1Fe1O1,-2885.771102
Hg2Au1S1N1C1+,-933.527379
W2Y1S1O1-,-646.142614
Cd1Nb1Ti1O1C1,-1187.548571
Ag1Pd1Fe1S1O1C1-,-2050.362755
Ta1Hf1Pd1S1O2,-781.923605
Au1Sc2S2N1,-2508.647305
Tc1Mo1Cr1O1N1C1-,-1361.774088
Au1Hf1Pd1C3,-425.878219
Cd1La2-,-230.798589
Os1Rh1Nb1S1C1-,-694.672014
Rh1Ni1Ti1S1,-2866.726699
Os1Rh2O2N1,-517.164342
Pd1Cr1Sc1S1O2,-2482.1005
V1Nb1Mo1,-1069.089139
Au1Ag1Sc1C2-,-1119.661926
Ru1Mo1Zr1S2N1-,-1061.639764
Tc1V1Ti1S1O1,-2347.970945
Au1Hf1Zr1S1C1+,-666.966214
Os1La1Fe1O1C2,-1537.570712
Nb1Cu1Fe1S2N1-,-3812.780532
Hg2Ru1O1C1+,-514.983605
Os2Zr1S2C1-,-1063.206479
Tc2Ti1O2,-1161.713727
Nb2Cr1O1N1C1+,-1326.476984
Hf1La1Y1S1N1-,-571.057913
Ta1La2N1C2-,-251.228977
Hg1Mo1Cu1S1C1-,-2298.619255
Hg1Au1W1S1O1-,-829.984236
Nb1Y1Ti1S2O1+,-1816.561839
Pt1Rh1Co1O1N1C1+,-1780.653019
Tc1Zr2C3,-289.169793
Tc1Zr2C2,-251.039917
Tc1Zr2C1,-212.903179
Nb1Cu2O1N1+,-3467.956603
Hf1Mo2C2,-260.549106
Hf1Mo2C3,-298.663508
Hf1Mo2C1,-222.399049
Au1Mn1Ti1O3-,-2362.349864
Ta1Zr2O2C1,-339.868439
Au1Ta1Hf1S3+,-1435.448323
Ru1Nb1Fe1S1N1C1-,-1906.909836
W1Hf1Y1N1C1-,-246.320195
Ir2Cu1S1C1,-2285.619962
Rh1Nb1Cr1C1,-1250.073226
Au1Ni2S3,-4347.314835
Au1Ni2S2,-3949.04008
Au1Ni2S1,-3550.768621
Au2Mo1O1N2+,-524.281961
Os1Mo2S2C1,-1061.751089
Rh3O1N1C1,-499.82475
Cu2Cr1S2N1,-5177.010294
Cr1Ti2O3+,-2969.30365
Hg1Pd1Ru1C2+,-452.138376
Hf2Pd1C1,-261.938779
Hf2Pd1C2,-300.037977
Os1Ta1Nb1S1O1C1,-716.401872
Y3N1C1+,-207.637816
Pt2Tc1O2N1+,-524.567534
Y3N1C1-,-207.849273
Re1Ta1Sc1O1N1C1+,-1064.079078
La1Y2O1,-183.479615
La1Y2O3,-334.322274
La1Y2O2,-258.90227
Ir1Os2N1,-340.456773
Ir1Os2N2,-395.274009
Cu1Cd2,-1975.973113
Os1Ta1La1S2C1,-1014.042795
Pd1Y1V1S1N1+,-1563.174337
Y3+,-114.602693
Ir1Mo1Sc1S1C1,-1369.68878
Hg2Cu1N2,-2057.08355
Hg2Cu1N3,-2111.788882
Y3-,-114.819105
Hg2Cu1N1,-2002.193662
Pt1Cu1Fe1N1C1+,-3116.313431
Hg1W1Pd1S2C1,-1183.073955
La3O2N1+,-300.188244
Pt1Hf1Cu1O1-,-1883.321174
Pt3O2C1+,-546.38343
Mo1Zn1V1S1O2+,-3340.3219
Au2Mn1N2C1,-1570.18797
La1V1Ti1O1N2+,-2009.942609
V2Mn1,-3038.996052
Hg2Ru1O1N1,-531.858621
Ir1Ta1Sc1O1C2,-1073.658885
Ir1Hf1Cd1S1O1C1,-831.801575
Os1Zr1Cr1O1+,-1257.358212
Zr2Cr1S2C1,-1973.309143
Zr2Ni1O1C1,-1715.890644
Cd1Fe1Cr1O1N1C1+,-2643.957401
Tc2Mo1O2+,-380.140302
Re1Zn2N1C2-,-3768.1227
Rh1Zr1Sc1S1N1C1,-1409.595013
Os1La1Y1S3,-1355.588869
Ru2Co1N1,-1627.349998
Ru2Co1N2,-1682.139262
Ru2Co1N3,-1736.969522
Ru1Fe1Cr1S2N1+,-3254.294479
Y1Cr2O1N1,-2257.474561
Hg1Os1Rh1S2C1-,-1189.441741
V1Cu1Pd1-,-2712.457207
Zr1Ni1Cr1S1C1,-3036.305765
Cd2Mn1O2,-1637.009024
Os2Re1S1C1,-696.021574
Re1Ti2N1C2,-1908.295384
Ta1Ag1Nb1S2,-1057.497781
Os1Y1Ni1O2C1+,-1825.919967
Ir1Re1V1O1+,-1201.709721
Au1Ag2S2,-1226.130729
Ta2Mn1C1,-1303.04561
Ta2Mn1C2,-1341.200399
Au1Ag2S1,-827.866003
Ag1Pd1Zr1O1N2-,-506.86193
Hg1Mo2O1N2,-474.769776
W1Y2O2C1,-332.52555
Re1Zn1V1C3+,-2915.720499
Cd1Rh1Zn1S1C2+,-2531.826127
Pd1Ru2S2O1,-1189.509277
Hg1W1Rh1O2N1+,-536.244131
Ir1Ag1Cr1S1O2-,-1844.778407
Zn1Mn2O1N1,-4211.553871
La1Tc2O2C1,-381.934649
Ru1Y1Co1S2-,-2312.711517
Rh1Mo2S1C1,-683.296894
Au2Sc1N3,-1196.578085
Au1Ni1Co1N2,-3136.528833
Cd1Pd1Sc1C1,-1094.33743
Nb2Ti1S1O1N1,-1491.904657
Ti1Os1Hg1+,-1093.376756
La1V1Ti1S1N1C1-,-2316.385779
Hg1La1Y1O1N1C1-,-391.672295
Hg1Ta1Sc1N1C2,-1102.19043
Hf2Ni1N1C2,-1735.404541
Re1Ta1Ti1S2N1,-1836.243778
Cu2Fe1S1N1+,-4997.688328
Zr2Cr1S1C1,-1574.947093
Zr2Cr1S1C2,-1613.064597
Pd1Ru1Y1N2C1+,-408.614015
Hg1Ag1Cu1S2,-2737.489607
Ir1Os2O2-,-436.370556
Os1Nb2S1N2,-712.555999
Os1Re2S1C1,-683.614965
Os1Nb2S1N1,-657.750231
Ta1Y1V1N3+,-1203.650971
Ir3O1C2,-464.538943
Os1Re1Co1S1N1-,-2004.943593
Ir3O1C1,-426.427989
Ta1Mn2S2,-3155.684847
Ta1Mn2S3,-3554.033817
Re2Sc1O2N1+,-1122.543713
Ta1Mn2S1,-2757.33185
Ta1Tc1Cr1N1-,-1237.142289
Mn1Cr1Sc1S1N1C1-,-3447.53872
Co2Cr1S2N1,-4661.555388
Rh1Cu1Ni1O2C1+,-3447.910232
Ta1Mo2N2,-302.984509
Ta1Mo2N3,-357.814418
Au1Ru2S1O2,-874.342169
Ta1Mo2N1,-248.172332
Re2Rh1O2,-417.720179
Re2Rh1O1,-342.36984
Pt1Zn1V1S3-,-4037.754956
Mo1Cr2O1,-2232.489286
Mo1Cr2O2,-2307.826472
Ni2Y1,-3055.032393
Os1Cd1Zn1N3-,-2202.225792
Mo2V1N2C1,-1228.132294
Hf1Sc2S2N1,-2420.951001
Os1Cu1Fe1O2-,-3145.65545
Re1V2O2C1,-2155.090219
Ag1Zr1Ti1S2O1-,-1915.53265
La1Nb1V1S2N1+,-1883.853602
Pt1Tc1Sc1N1C2+,-1091.697377
Ag1Zr2O2C1,-429.782405
Re1Cu1Fe1S1N2+,-3490.241403
W1Hf2O1C1,-276.503605
Nb1Zn1Ti1S1O1N1,-3214.325717
W2V1S2O1,-1950.14642
Zr2Fe1N2,-1467.478253
Au1Os1Y1S1O1N1+,-792.921267
Au1Fe1Sc1S1N1C1,-2651.491925
Pt1Ir1Mn1S2O1-,-2246.718704
Pd2Zn1O1N2,-2220.018635
Pd2Zn1O1N1,-2165.182444
Pt1Ir1Ru1S1N1C1,-809.739076
Hg1Zr1Mn1S1O2+,-1900.285349
Zr2Hg1-,-247.431048
Ir1Re1Tc1O1N1,-393.543386
Ta1Zr1Fe1S1O1N1,-1896.300859
Pt1Ti2S2O1,-2690.316661
Nb1Y1Co1O1-,-1553.437288
Zr2Fe1N3,-1522.30692
W1Ag1Zr1S1O2-,-810.105207
V3O3-,-3058.137512
Ag1Cu2O1N1,-3558.072574
Au1La1Sc1C2,-1004.224637
Nb1Cu2S1O1,-3811.719338
Au2Ni1S1C2-,-2254.347938
Hg1Mo1Zn1S1N1,-2454.121388
Hg1Mo2S2O1,-1161.761219
Pt1Rh1Sc1S1N2,-1498.571422
Ta1Nb1Co1N3+,-1661.023964
La1Pd1Fe1N1+,-1477.841224
Ta1Ag1Co1S1O2-,-2135.852742
Ir1Cd1Mo1O2,-490.867178
Mo1Y2S1C1,-581.217944
Mo2V1N1C2,-1211.409697
Pt1Cu2O2C1,-3589.17624
Hf2Ag1S1O1,-716.595229
Hg1Fe2N1,-2735.728854
Ta1Hf1Y1S1N2-,-651.356384
Hf2Ru1S2N1,-1042.388264
Hg1Fe2N2,-2790.548353
Ir2Ni1S1C1,-2153.442351
Re1Cu2S2C1,-4194.09149
Mo1Zr1Ti1C2-,-1040.912017
Hg2Mn1O2+,-1608.259475
Pt1Pd1Fe1S1O1,-1984.53941
W2Hf1N2,-291.760187
W2Hf1N1,-236.925981
Mo1Co1Fe1O2N1-,-2920.293846
La1Y1Cu1S3,-2905.468451
Y1Ag1Au1+,-320.776427
Ni2Co1S1C1,-4835.947923
Re1Fe1Ti1S1O2+,-2740.27007
Tc1Ni1Ti1S2C1-,-3273.461414
Co1Mn2N2C1,-3832.62307
Zn1V2O1N1,-3797.562046
Re2Mn1S2O1,-2179.547909
Hf1Tc1Cr1O1N1C1+,-1341.361993
Zr1Cu1Sc1O1C1-,-2561.793241
Y1Cr2C3,-2241.586498
Ir2Zn1O1N2+,-2172.65265
Mo2Mn1O2C1-,-1476.209661
Re2Zn1O1C2,-2087.460925
Ag2Rh1O1N1,-534.47595
Ag2Rh1O1N2,-589.279148
Au1Rh1Fe1C2-,-1586.279475
Pd1Rh1Mo1S3-,-1501.604328
Ag2Mn1S2-,-2241.595649
Ag2Ti1O1C1,-1256.738542
Co1Ti2S2O1,-3953.79566
Tc2Fe1O1C2,-1576.844703
Hg1Pt1Fe1S1C2,-2011.016612
Co2V1O2N1,-3915.112213
Tc2Fe1O1C1,-1538.71957
Os2Tc1N2C1,-409.83516
Rh1Zr1Y1O1N1C1-,-364.271433
Au1W1Zn1O2+,-2132.607503
Au1Co2O1N1C1+,-3069.348841
Pt2Pd1N2,-476.140987
Hg1La1Cr1N1C2+,-1360.356929
La1Ag2S1,-723.778659
Ir1La1Ni1N2-,-1753.995878
Ta1Rh1Zn1C2-,-2023.154379
La1Ag2S2,-1122.085369
Tc1Zr1Co1O1N1C1+,-1678.692585
Tc2Co1N1C1,-1637.288704
Au1Ni2O1C1,-3265.906259
Ru1Y1Ti1O1N1C1,-1151.011855
Hg1Ir1Os1S1C1+,-784.576586
Hg1Ta1V1S2N1-,-2005.986199
W1La1Y1N1-,-191.762008
Y1Cu1V1S1O1N1-,-3151.444369
Hg1Pt1Nb1C1+,-367.550204
Hf1Y2O3,-350.728108
Pd1Tc1Cr1S2O1-,-2125.16141
Hf1Cd1Rh1O1N1C1,-494.534947
Re1Ru1Sc1S1O2-,-1482.971957
Ir2Nb1S2N1,-1117.063932
Re1Ru1Sc1S1O2+,-1482.673384
Hg1Ta1Zn1N1C2,-2120.800988
Pd1Cu1Sc1S2+,-3325.568169
Au1W1Tc1O1C2+,-434.866452
Os1Hf1Zr1O3+,-411.548014
Mo2V1O2C1,-1269.143926
Ag2Nb1S2C1,-1185.483063
Mo2Y1S1O1,-648.33904
Hg2Zn1S1C1,-2522.630717
Pt1Ir1Mo1S2O1+,-1163.520301
Pt1Y1Sc1S1O1C1+,-1429.982339
Ir1Os1Zr1O2N1-,-447.635139
Cr1Ru2-,-1234.243288
W1Sc2N1,-1643.275996
Pt1Ni1Cr1S1O1C1+,-3183.721969
W1Sc2N2,-1698.158129
Pt1Mo1Sc1O3-,-1174.384914
Mo2Ni1C3,-1759.03729
Cd1Re2+,-323.94554
Cd1Re2-,-324.229236
Zn1Sc2S3,-4495.823653
Tc1Hf2+,-176.508623
Tc1W1Ir1-,-252.220168
Pt1Nb1Zr1S1N1C1+,-714.401522
Tc1Hf2-,-176.753971
Re1La1Fe1O1-,-1448.941711
Cd2Mo1S2N1,-1254.955796
Ag1Pd1V1S2C1-,-2053.573281
Re1Mn2S1N2,-2888.288275
W1Zr1Ti1C1+,-1001.411041
W1Hf1Tc1O1C1+,-309.080093
Ta1Co1Ti1N2,-2398.94964
Re1Cd1Ru1O2+,-491.219016
Ta1Mo1Co1N1C1-,-1600.948836
Cd1Fe1Ti1O1C2-,-2432.509641
Cd1Fe1Ti1O1C2+,-2432.234348
Pt1Re1Ru1O2+,-442.87078
Ir1Rh1Ti1O1N2-,-1249.368579
Au1Cr1Ti1N3,-2194.131254
Hg1Nb2N3,-431.81835
Tc2Fe1O2C1,-1614.052269
Nb1Zn2S1O2-,-4164.787705
Ir1Tc1Co1S2C1+,-2402.384175
Ag2V1N1,-1292.683582
Ag2V1N2,-1347.488018
Ag2V1N3,-1402.299011
Hg1Nb1Ni1O2C1-,-1907.593809
Cd2Fe1C2,-1675.295073
Cd2Fe1C3,-1713.384809
Pt1Ru1Sc1N3+,-1139.149393
Cd2Fe1C1,-1637.193557
Os1Hf2N2+,-296.126921
Ir1Mo1Fe1S1O1+,-1909.676968
Os1Ag1Tc1S1O2-,-867.410761
Hg1Au1Zn1C3+,-2182.546505
Cd1Nb2O2N1+,-486.896626
Pt2Zn1O1C1,-2131.510316
Pt2Zn1O1C2,-2169.608508
La2Cr1O2,-1258.369436
La2Cr1O3,-1333.739326
Ag1Ni1Mn1N1C2,-2937.359682
La2Cr1O1,-1182.96926
Ru2Ni1N1C1,-1791.013123
W1V2S1N2,-2463.073081
Cu1Y1Os1-,-1769.546331
W1V2S1N1,-2408.243453
Ir1Y2S2N1,-1032.467285
Au2Cd1S2N1-,-1290.496949
Tc2Fe1S2O1,-2297.266201
Sc1Zr2,-854.616341
Ta1Cd1V1S1C1+,-1604.865914
Ta1Cd1V1S1C1-,-1605.140073
Re2Nb1O1C1,-326.946231
W1Cu2S2O1,-4220.16876
Pt1Os1Fe1S1O1C1-,-1985.579569
Os1Ta1Y1N1C1,-278.943392
Rh2Tc1N1C1,-394.764995
Re1Mo1Y1N2C1,-332.530463
Tc1Fe2O1C1,-2721.693683
Cd2Y1S1O1C1+,-885.195633
Ta1Cd2S1C1,-828.710021
Y1Fe2S3,-3760.812851
Y1Fe2S2,-3362.479066
Y1Fe2S1,-2964.113692
Re1Rh1Tc1O1C2,-421.114374
Nb1V2S1C1,-2381.382857
Ir1Ta1Sc1O3,-1148.159774
Hf1Cu1V1C1,-2670.601004
Au1Os1Mo1C2,-370.768326
Ir1Fe1V1C1-,-2350.240532
Pd2Cr1N2C1,-1447.975418
W1Hf1Ru1N2+,-319.385334
W1Zr1Cr1S1O1C1+,-1670.148836
Pt1La1Sc1S2O1+,-1783.489463
Fe1Ti2O2N1,-3168.248073
Mo2Nb1O1C1,-306.731755
Zr2Mn1S1N2,-1753.110867
Hg1Zr1Co1O3+,-1809.039809
W1Rh1Y1S1N1C1+,-706.976826
Os1W1Ta1N2-,-324.413685
Cd1Ru1Cr1O3+,-1532.71496
Re1Zn2N1C2,-3768.039373
Au1Pd2N1C2,-522.451211
Au1Pd2N1C1,-484.380402
Re1Zn2N1C1,-3729.920305
Pt1Zn2O1N1,-3808.169635
Zn1Mn1V1N2C1,-4022.17875
Ta2Y1N1C1,-245.201275
Ta2Y1N1C2,-283.336476
Os1Nb1Ni1O2N1-,-1861.554793
Hf1Cr2O2N1-,-2342.568562
Rh1Ni1Cr1N2+,-2772.759752
Ag1Mo1Sc1O1N1C1-,-1144.168354
Rh1Ru1Fe1S1O1C1-,-1980.974591
Os1Cr2N1C1,-2272.568561
W2Ti1C3,-1097.921192
Ta1La1V1S1C1-,-1469.018487
Ru1Zn1Co1N2C1-,-3404.8659
Ag1Ni1Ti1O2N1,-2710.2206
Hg1Ta1Fe1O1C1+,-1587.369901
Pt1Tc1Mo1S2O1-,-1140.35267
Ta1Ag1Ti1N3-,-1217.921531
La1Mo1Zn1O1N1C1-,-2047.455684
Ir1Nb1Sc1S1+,-1320.157651
Hg1Y1Mn1S1O1C1+,-1854.346469
Mo1Nb1Cu1N2+,-1875.100424
Mo2Mn1S1,-1685.690804
W1Cu1Ti1S1N2,-3065.078818
Mo2Mn1S3,-2482.356808
Mo2Mn1S2,-2084.01492
Ta1Cd1Sc1O2-,-1136.128285
Mo2Fe1S2O1,-2272.085351
Pt3,-357.969198
Re1Ru1Zn1O1-,-2027.89361
Rh1Tc1Sc1S1C1-,-1388.539361
Zn1Sc2O2,-3451.559299
Zn1Sc2O3,-3526.925885
Zn1Sc2O1,-3376.145509
Au2Tc1O2C1,-540.967263
La1Co1Sc1S1C1+,-2611.371241
Pt2Mn1O2-,-1540.374489
Ir2Ta1S1O1,-739.346641
Mo1Nb1Cr1O2+,-1320.078124
Au1W1Mn1S1N2-,-1861.869089
Hg1Au1Pt1O1N1+,-538.283036
Re1Ag1Rh1S2+,-1132.085358
Mo1Y2N2,-254.445383
La1Mo1Cr1O1,-1219.587051
Tc2Ni1O1C2-,-1821.537829
V1Ti2S1O1C1+,-3154.542196
V1Ti2S1O1C1-,-3154.794442
Ir1Os1Cu1N1C2+,-1966.314046
Rh1Ti2N2C1+,-1957.057768
Zr1Co1Cr1O1N2+,-2659.110663
Co1Mn2S2N1,-4536.327094
Hf1Ru1Mo1S1C1-,-647.531508
W1Cu2O2-,-3498.933061
Au1Tc1Ti1O1+,-1141.085863
Ir2Ru1S1C1,-739.950475
Ir2Ru1S1C2,-778.064015
Au1Ta1Pd1S2N1,-1171.982756
Mo1Ti2C3,-1881.461911
Mo1Ti2C2,-1843.311419
Mo1Ti2C1,-1805.173748
Re1Zn2N2C1,-3784.77659
Y3O2C1,-303.773478
Ti3O2N1-,-2754.008563
Re3S1O1C1,-746.555017
Rh1Tc1Mo1S3-,-1454.527035
Ti3O2N1+,-2753.785762
Ag1Mn2S1N1-,-2902.175916
Hf1Y1Zn1C2,-1941.819497
W1Zn2S1O1C1+,-4137.286733
Hf1Cd1Cr1O1C2-,-1411.781976
W1Ru1Cu1S1O1,-2276.149738
Au2W1O1N1,-468.648047
Co1Re1Ir1-,-1565.433299
Mo1Zn2C1,-3665.00364
Mo1Zn2C2,-3703.090466
Mo1Zn2C3,-3741.197363
Au1Nb2S1N2,-757.623895
La1Sc2O3,-1779.136134
Au2Cr1C2+,-1391.863961
Ta1Nb1Cu1C2+,-1830.462908
Mo1Co2C3,-2948.093882
W1Sc2O1N2,-1773.561359
W1Sc2O1N1,-1718.687066
La1Rh2S2,-1049.322245
Rh1Nb2C2,-300.656284
Rh1Nb2C3,-338.764761
Rh1Nb2C1,-262.531975
Re2Fe1N3,-1584.717988
Tc2Au1+,-297.026537
Tc2Au1-,-297.325738
Au1Ir1Re1O2C1-,-507.176435
Re2Fe1N2,-1529.897302
Re2Nb1O1C2,-365.039233
Os1Cd1Zr1O1N1-,-435.591451
Rh2Y1S1N2,-767.344881
Re2Fe1N1,-1475.066612
Mo2V1O2,-1231.045821
Sc2Cd1,-1689.037088
Mo2V1O1,-1155.692735
Zr1Y1Zn1N1C1+,-1957.437438
Zr1Mn2N3,-2513.546447
Pt1W1Zr1O3-,-459.585762
Pd2Ti1S1C2,-1579.751684
Nb2Ni1O1N2-,-1807.349026
Ta2Ni1O1C1,-1735.786127
Au1Hf1Zn1O2N1-,-2168.601939
Nb2Ni1O1N2+,-1807.066
Fe1V1Ti1S2+,-3853.674448
Ir1Ni1Ti1O1N1C1+,-2630.237096
Re1Cd1Tc1O1N1C1-,-495.059406
Ta2Ag1N1C2,-391.941821
Hg1Tc1Cr1S1N2+,-1786.401573
Ta2Ag1N1C1,-353.837164
Hg1Tc1Zr1S2N1,-1132.707494
Tc1V2S2N1,-2820.301569
Pt1Cd1Cu1S1N2-,-2435.586125
Au1Rh1Ru1C3-,-455.494576
Y1Ni1Cr1S2O1-,-3463.248296
W2La1C2,-241.90478
