cluster,FEPA
Au1Hf1Cu1S2N1+,-3.3336
Hg1Nb1Co1Mn1S3C1+,-3.7853
Mo1Co1V1O1N1C1,-4.3602
Re2Ni1C1,-3.3693
Hg1Fe2S1,-1.7363
Ta2Ti1C3+,-5.2864
Pt1Re1Tc1N1C1-,-4.1015
Ag1Y1C2,-3.7172
Hg3Ru1O1,-1.2759
Hg1Hf2O1,-2.9745
Hf1Sc1N1,-3.309
Co2Sc1O2,-4.1249
Mo1W1+,-2.1273
Rh1Ni1S1C1,-3.3959
Tc1Cd2,-0.3701
Ta1Ag1Zn1O2N1,-3.6656
Ru1V1C2+,-4.044
Hg3Nb1N1-,-1.74
Tc1Ru1,-1.6003
Ag1Fe1S2,-2.5272
Re1Co2O2,-4.0673
Cd1V2S1,-2.2577
Ir1Ta1Pd1Ti1S2N1,-4.4708
Zr3S2,-4.3133
Ta3N1C1+,-5.1978
Hg1Ru2O1,-2.1565
W3O1C1+,-4.8238
Pd1Sc1S1N1+,-2.9009
Ir1Cu1S2,-2.9603
Cd2Fe1C1,-1.5342
Mo1Nb1V2S1N1,-4.0144
La1Ag1Rh1Zr1S1O1N1,-4.2759
Ir1Ta1O2+,-4.4974
W1Hf1Pd1Cr1N2C2,-4.6013
Zn2Cu1C1,-1.4182
Pd1Tc1S1N1,-3.1983
Rh1Mo1N1-,-2.9447
Os1Pd1N2-,-3.6636
Pt1Re1S1N1+,-3.3734
Fe1Cu1+,-1.5705
Os1Y2S2,-4.1795
Au1Sc1S2-,-3.071
La1Cu1S1-,-2.429
Hg1Ag1Mo2O1N2C1,-3.7458
La1Y1O1C1-,-4.0662
Hf1Tc1O2,-4.335
Cr1Tc1+,-1.0229
Pd2S1C1+,-3.3709
Tc3-,-2.5664
Cd1Co1S2,-2.3953
Re2Fe1O1,-3.0993
Tc2S1N1+,-3.4181
Rh1Y1S1N1+,-3.3935
Ta1Mo1Y1O1C2-,-5.0159
Ir1Pd1Ni1S2C1,-3.6961
Pd1Cr3S2C1,-3.1516
Re1Ti1C1+,-3.3056
Ag1V2C1,-2.8255
Cd1Sc2C1,-2.2832
Mn2Cd1,-0.3311
Hf1La2O1N2,-4.9013
Hf1Ru1Cu1C1,-3.4446
Cr2Ag1+,-0.9597
Ir1Ru1Mn1S1N1-,-3.4443
Cd3C3,-2.5872
La1Cd1Pd1Co1S3-,-3.3914
Pt2La2S1,-4.2358
Pt1Zr1O1N1-,-4.1356
Os1Cd1N1C1-,-3.4601
Pt2Cu1S1,-2.6619
Rh1Cr1O1C1-,-3.7296
La1Ni1Mn1Ti1O1C1+,-4.1317
Pd1Ti1O1C1-,-3.8118
Hg1Pt1N1-,-1.5911
Pt1Ta2Zr1O4,-5.8122
Cd1V1O2+,-3.1853
W1Mo1Nb1N3+,-4.647
W1Co1S1O1+,-3.9196
Ta2Sc2O3+,-5.3386
Ag1Zn1S1+,-1.4434
Ir1Zr3S1O3+,-5.9204
Hf1V1S1O1-,-4.0792
Zn1Fe1S1+,-1.9988
W1Hf1O2-,-4.667
Ag3O2C1,-3.1746
Hf1Ag1Nb1Mn1C2-,-3.899
Cr1Tc1-,-1.0938
Pd1Mo1O1+,-2.8401
Re1Co1O1N1,-3.8119
Zn1Ni1O1N1+,-2.8335
Mn1Ru2+,-2.1599
Re3Ti1N1C1,-4.3438
La1Co1Ti1Sc1S1C1,-4.0295
Pt2Re1W1N1C1,-4.2694
Au3S1N2,-2.827
Pt1Ru2V1N1C2,-4.5589
Pd1Cu2O2,-2.5353
Y1Ti1S1,-2.8915
Hg1Mn2O2,-2.6225
Re2Sc1C1,-3.6763
Ru1Sc1N1+,-2.9649
Cu1Sc1N1C1+,-3.636
Ta1Hf1Tc1S1N2,-4.7865
Os1Rh1Ru1Sc1N2,-3.9661
Ta2Zr1S2,-4.3423
Ti1Co2+,-2.6936
Ni2Ta1,-2.1623
Cd2Tc1S1,-1.4418
Cu2Cr1N2,-2.7711
Mn2Sc1S2,-3.0252
Hg1Re1La1S1N1+,-3.2296
La1Co1N1-,-3.117
Tc1Co1Fe1N1-,-3.1778
Pt1Ru1O1C1+,-4.156
Pt1Fe1S1C1,-3.378
Zr1Sc1S1N1+,-4.3957
Pt1Co1N1C1-,-4.2243
Fe1Ru2-,-2.0621
Re1Rh1C2,-3.9764
Cd1Os1+,-0.7992
Hg1Cr1O1C1-,-2.7732
Cd3Ru1O2+,-2.3223
Cr1Hg2+,-0.5808
V1Ag2,-1.1295
Rh1Mo1S1N1-,-3.2842
Cd2Ni1O2,-2.082
Cu1Pt1,-1.3455
La2S1N1,-4.0204
Re1Cu1Co1S2-,-3.2229
Nb3S2C1+,-4.8791
Ta1Co1C1+,-3.4279
Y1Co1Mn1S2C1+,-3.8976
Mn1V3N2C1-,-4.114
Hf1Ag2Ru1S2-,-3.2591
Ru3N2C1,-4.0775
La1Y1Ni1N3+,-4.0531
Hf1Cr1O1N1,-4.0201
W2Y1N1,-3.6616
Hf1Sc2S1N1-,-3.7368
Hf1Y1Ni1S3+,-4.3458
Ta1Ti1N1+,-3.5491
Hf1Mn1S1C1,-3.5751
Pd1Cu1C1,-2.2038
Fe1Pt1+,-2.0848
Cd2Pd1C1,-1.4323
Ir1Fe1C1-,-3.258
Tc2Ag1+,-2.127
Rh2Sc2S2-,-3.8399
Nb3S1O2-,-4.9396
Cu1Ti2S2,-3.5686
Hg1V2C2,-3.2859
Pd1Co1Fe1Ti1S2C2+,-4.2866
Cd3N2,-1.9597
Re1Ta2Hf1O4+,-5.9488
Au2Cu2N1+,-2.1169
Tc3S1C2,-4.3689
Re2Zn1O2,-3.3492
Ir1Cd1S2+,-2.7846
W1Sc3S1C1+,-4.1816
Ni1Sc1N2,-3.2932
Ta3O1C2+,-5.6231
Ir1Re1O1N1+,-3.6305
Ag1Cu1Ni1S1N1+,-2.6386
Hf3S1O1N1-,-4.8885
Hg1Rh1Co1Fe1S1C2,-3.547
Re1Co1C1-,-3.2632
Os1Y1V1C2+,-4.5753
V3N1,-3.2031
Nb1Y2C2,-4.2383
Re1Ni1S1C1,-3.4946
Sc1Os1-,-2.2838
Hg1Zn1N2-,-2.4953
Cd1Ti2O1,-2.7437
Ni2Cr1S1,-2.4138
Cd1Hg2+,-0.5803
Cd1Y1O2,-3.2764
Cr3O1N1C1,-3.6104
W1Pd1S1C1,-3.3476
Re1Ru2O1,-3.3917
Co1Mn3C1-,-2.5989
Hg1Fe1O2-,-2.8436
Pt3Cd1S1N1+,-3.0915
Au1Tc1S1N1-,-3.306
Ta3Ni1S3+,-4.8158
Fe1W3+,-3.7362
Ag1Nb1C2,-3.612
Ru1Mo1S1C1,-3.4579
Au2Cu1S1,-1.892
Cd2Ti2O1+,-2.4945
Zn1Fe1S1O1,-2.5522
Zr1Cr1O2-,-4.3155
Pd1Ni1Sc1S1N2,-3.7918
Pt1Os1S1N1+,-3.5285
Os1Zr2C1,-4.6347
Cr1Mn1,-0.4052
Hf1Co1S2,-3.8882
Re1Sc1S1,-2.8535
Au1Hg2,-0.3539
Rh2Nb1O1,-3.821
Ta1Ag1N1C1,-3.5833
Au1W1Ru1S1N1-,-3.547
Ta1Ag1S2-,-3.5087
Ru1Zn1S1O1-,-2.7073
Hf1Mn2N2,-3.4056
Hg1Sc1O1+,-2.6113
Hg1Ta1Mo1S1C2+,-4.0376
Os3S1+,-3.6766
W1Ni1S1N1+,-3.7087
Ag1Zn1O1+,-1.4316
Cd3Fe1S1O1-,-1.8542
Ir1Cr1S1N1,-3.1337
Os1V1O1N1+,-3.7198
Rh1Tc1Cu1V1S2N1C1-,-4.2534
Hg1Os1Cd1Sc1S2O1,-3.0855
Pt1Ag1N1+,-1.8906
W1V1N1+,-3.2293
Hg1Y1S1C1,-2.4427
Tc1Fe1S1O1+,-3.3363
Fe3C3-,-4.1201
Au1Cu1Fe1Sc1S1C1-,-3.2276
Ru2Mo1Sc1C1+,-3.88
Cr2V2S1C2,-3.8281
Zn2S1O1,-1.8666
Re1W1Cr1C2-,-3.9943
Co1Sc1S1O1,-3.9922
Pd1Tc1Ti1O3-,-4.6146
Fe2Cr1N2,-2.8688
Au2Zn1S2,-1.9968
Ta1Cr1S1N1-,-3.5025
Re1Nb1N2+,-4.0792
Rh1Cr1C1-,-2.6249
Os1Pd1C2-,-4.1075
Re1Mo1N2+,-3.6455
Zr2Cr1S1,-3.1918
Pd1Zr1C1,-2.9024
Au1Hf1O2,-4.0053
Hf1Ni1Cr1O2,-4.0097
Hg1Re1Pd1O2,-3.2118
Ti1Rh1,-2.467
Rh2Zr1N2,-4.0675
Os1Ni1N2-,-3.6556
Zr3S1C2-,-4.849
Nb1Y3O2N1+,-5.0363
W1Ta1Pd1S1N1C1-,-4.5761
Au1Ta1Cd1V1N1C3+,-4.3253
Hf1Pd1Ti1S1N1C1,-4.5006
Co1O1+,-1.8795
La1Cd1O2,-3.29
Cu2Nb2,-2.4044
Pt1Ta1C1+,-3.4286
W1Cu1O1C1-,-3.8389
Hg1Fe1N2,-2.6389
Re1V1C2+,-4.1389
Mo3O1N2+,-4.2404
Hg2S1C1+,-2.4826
W2Hf1Rh1S1N1C1+,-4.9239
Zn1Fe1N1-,-2.0194
Ag2Nb1N1,-2.4764
Au2Co1S2,-2.5764
Re1W1S1N1,-3.6181
Cu3S3,-2.721
Os1Ta1Hf2O4-,-6.1584
Cd1Mo1Mn1Ti1O3C1+,-4.2442
Pt2Tc1C1,-3.5686
Pd1Cr1C1+,-2.2655
La1Pt2,-3.3408
Ir1V1O1C1+,-4.2514
Os1Zn1Co1O2N1-,-3.9329
Ag1Mo1O2-,-3.843
La1Mn1S2,-3.4037
La1Ni1N1-,-2.8985
Mo1Y2S2,-3.566
Ta1Cd1Mo1Y1N1C3,-4.484
Pt1Cu3N2-,-3.0793
Ni1Cr1C2,-3.5741
Re1Mn2C2,-3.5461
Pt1Ag1C1+,-2.7222
Hf1Ru1V1N1C2+,-4.7935
Au1Fe1Sc1C2,-3.8178
W2Hg1,-1.4258
Mo1V2O1,-3.4595
Ta1Mn1O1N1,-4.065
Os1Cd1Ag1N1C2+,-3.7848
Rh1Mo1S1O1+,-3.5101
Au1Os2N1,-3.0362
Ru2Tc2N1+,-3.6317
Y1Ti1N1,-3.1994
Nb1Mn2N1,-2.7291
Pd1Ni1C2+,-3.6509
Zr2Fe1S1,-3.3573
Zr1Fe1S1,-3.1275
Pt2Ni1S2,-3.1059
La1Fe1S1+,-2.7599
Hg1Hf1Rh1S1C2-,-4.0354
Os1Ag1S2,-2.8755
La3-,-1.6399
Tc2Cu1S2,-3.1686
Ir2S1C1,-3.7512
Y1Pt2,-3.2512
Mn4N1-,-2.2592
Zr1V1C2+,-4.3555
Os1Y1O2,-4.2518
Fe4C1-,-2.734
Re1Zn2N1C1+,-2.8272
Hf1Ti3S1C2-,-4.5601
Cd1Mn2O1N1+,-2.575
Hg1Hf1Ni1Cr1S4+,-3.468
Au2Rh1O1,-2.1097
Ta2Au1-,-2.1483
Zn1Cu1C2,-3.0676
Re1W1Cu1O1N1,-3.7815
Ti3N3+,-4.8035
Au1Hf1O1C1-,-3.6944
Rh1Mo1Co1O1N1C1+,-4.2429
Rh1Nb2S2N1+,-4.5461
Pd1Sc1S1,-2.7809
W1Zn2C1+,-2.333
Cd2Pd1O1N2-,-2.8112
Ru1Fe2N2,-3.1681
Ni1Fe1O1N1-,-3.2285
Rh1Mo1Sc1S1O1,-3.9422
Tc1Mo1S1O1-,-3.6341
Ta2Pt1-,-2.9838
La1Y1O1N1+,-4.6308
Au2Cu2N2C1-,-3.3683
Zr1La1-,-1.4175
Os1Zr2O1,-4.8115
Rh1Mn2N2,-2.9548
Y3C3-,-4.4273
Hg1Cr1O1C1,-2.9173
Pd1Y1N2,-3.4605
Hg2Zr1C1,-1.5307
Cu3S1N1-,-2.3301
Hg1Re1Pd1O1N2-,-3.4833
Ir1Os1Mn1Ti1N3C1-,-4.6944
Nb1Cu1O1N1-,-3.9489
Fe1V2S1,-2.8243
Co2Ru1-,-2.5645
Ag1Y1S1N1,-2.7325
Cu3O1N1,-2.411
Ta1Nb1V1O2,-4.6204
Ir1Os1Ta2O4-,-5.7364
Ir1W1Ta1Ru1O2N2-,-5.3036
Rh1Mo1Nb1S1O1N1-,-4.4027
Ta2Cu1O1,-3.6465
Pd1Cr1O1N1-,-3.1175
Tc3S1C2+,-4.4262
Cr1-,0.0
Ir2Re1N1,-3.4092
Cu1Co1V1S1N2,-3.6088
Ru1Y2S1C1+,-4.3053
Mo1Fe1C1+,-3.0031
Pt1Cd1O1N1,-2.5805
Cd1Ag1V1S1O2,-3.2654
La1Ag2C1,-2.1632
La1Pd1N1C1+,-3.9576
W3N1C1-,-4.4512
Os1Ta1La1Co1S1O2N1+,-5.0578
La1Zn1S1N1,-2.835
Hf1Au1,-1.5327
Pt1Y1O2-,-3.9044
Hg1Zn1S1N1-,-1.3184
Co2S1+,-2.7871
Hg1V1N1C1+,-3.0449
Hg1-,0.0
Ta1Sc1O1+,-3.7684
Hg1Mo1S1O1,-2.809
Fe3+,-2.0691
Y3Mn1S2C1+,-4.3055
La1Os2,-3.1948
Hg1Ir1O1C1+,-3.8863
Cd1Mn2N1,-1.6305
Tc3O2-,-4.0854
Ta2Mn1Ti1S2O2,-4.9677
Cd1Y1Co1V1O1N3+,-4.0157
Tc1Nb1N1+,-3.5344
Pt1Cu1O1C1-,-4.0504
Re1Ti2O2C1+,-4.914
Rh2Zr1C1,-3.9953
Rh2Ru1N1,-2.8545
Ir2Rh1S3-,-3.8769
La2Ag1C1,-2.8388
Ta1Ru1C1+,-3.8329
Au2Cr1N1,-2.0752
Zr1Y1Zn1Sc1S1N1C2,-4.4099
Re1La3N1+,-3.7273
W1Tc1S1,-3.0406
Tc1Ti1N1C1,-4.3178
Ir2Nb2O1+,-4.8981
Re1Ta1Rh1Sc1S2,-4.1561
W1Ru1S1N1-,-3.5925
La1Cd1Ni1O1N2-,-3.6707
Zr1Y2Fe1N4-,-4.785
Pt1W1Ta1S1O2+,-4.9948
Ru3Ni1N3,-3.7506
Os1Re1S1O1+,-3.7366
Cr2Mo1,-1.2349
W3N2C1,-4.6926
Pt1Co1S1C1,-3.6051
Zn2Tc2-,-1.6113
Ta1Cu1N2+,-3.5309
Pt2Fe2S1N2+,-3.9021
Cd1Nb1Cr1S1N1C1-,-3.5123
Ta2Ru1Zr1O4-,-6.0144
Pd3O1N1C1+,-3.6876
Nb1Cu1Fe1C2-,-3.7853
Zr3O1N1C1+,-5.6435
Os1La1O1N1,-4.2302
Ir1Pd1V1C3,-4.4692
La1Y2N2,-3.9158
Ni1Fe1S1O1,-3.2517
Y2Co1O2,-4.4558
Hf1Ni1O1N1+,-3.9651
Zr3N1,-3.7701
Pd1Nb1Ni1Cr1S2O1N1-,-4.2148
Ir1Hf1Co1O1C1-,-4.6716
Fe1Ru1Cd1-,-1.3599
Au1Zr1O1N1+,-3.485
Ir1Tc1S1N1-,-3.5684
Zr1Co1S2-,-3.8182
La1Co2O2,-4.1579
Os1Y2S1,-3.8311
Hf2S1C1-,-4.1676
Re1Fe1O2+,-3.783
La1Cd1Mn1S2C1-,-3.1692
Hg1Hf2S1,-2.4846
Co2S1O1+,-3.2982
Au2Co1O2,-2.7004
Nb1Cr1S1,-2.6737
Pt1Ag1Zn1Cr1C3-,-3.4897
Rh1Mn1C2+,-3.7418
La1Ag1S1C1,-2.9204
Os1Cu1S1C1+,-3.5336
Cu2S1+,-2.1434
Os1Ti1O1-,-3.789
Re1W1Zn1Ni1S1N2,-3.6654
Ta3Ti1O4-,-5.8835
W1Tc1N1C1,-4.1095
Au1Ir1Ta1Pd1S1O1N2-,-4.4802
Ta1Ru1V1S1O1+,-4.4397
Hf1Cu1Ti1Sc1O1,-3.437
Cu2Ti1S1,-2.5411
Ir1Re1V1N3+,-4.1342
Zn1Co3C2-,-3.5587
Nb1Ta2,-3.0412
Pd1Zn1S1O1,-2.1313
Y3S1O1N1,-4.6736
Cd1Rh2O1,-2.0173
Ni1Fe1Mn2O1N1,-3.093
Cd2Ti1O2,-2.9494
Cu1Fe1O1N1-,-3.0406
Re1Cd1C2-,-3.3058
Zr1Fe3S2-,-3.4448
Au1Pt1Co1Fe1N2-,-3.4861
Hf1Pd1Cu2O3N1+,-3.9108
Fe2V2C2-,-3.8228
Tc1Nb2N1,-4.1683
Os1Ta2Zr1O4+,-6.0889
Cd1Cr2S2,-2.2103
Ru1Tc1S1O1+,-3.3635
Ag1Ru1N1+,-2.3517
Pd1Fe1N2+,-3.3837
Tc1Nb1Zr1Cu1O2-,-4.6454
Mo1Ni1N1C1,-3.6077
W1Cd1S1C1-,-2.8283
Au1Y2C1,-3.0335
Ta1Hf1Tc1Zr1O4+,-5.9242
Co1N1-,-2.6108
Ta1Ag1Zr1Ti1N2,-4.1925
Ta1Ru1S1-,-3.3644
Os1Cu1N2-,-3.5401
Ta1V1N2,-4.301
Mo2V2C2-,-4.1396
Re1Ag1S1C1,-3.0164
Au3Re1S1O1-,-3.1712
Pt1Zn2C1,-2.0764
Ir1Nb1Co1C3,-4.8788
Ta1Rh2N1,-3.5174
Re2Ru1S1,-2.9836
Ni1Sc2C1-,-2.9907
Ta3S1O1N1-,-5.0763
Ta2Tc1Nb1O4-,-5.9329
Ti1Ru1+,-2.4956
Tc4,-2.8923
Tc1Cr1N1C1+,-3.7671
Ta1Re1,-2.2155
Pt1Mn1S1-,-2.4155
La1Cu1O1,-3.1915
Os1V1C2,-4.3471
Ru3S2+,-3.4946
La3S1O1+,-4.2901
Y2Cu1C1,-2.8464
Mo1Fe1S1N1-,-3.1824
W1Ta1Zr1Fe1S1N2,-4.7451
La1Ru1Ni1N1C1+,-4.0785
Ta1Sc1N1+,-3.6261
Au1Nb1Co1S1C1,-3.6733
Tc1Nb1O1N1,-4.1399
Au1Sc1C2+,-3.6352
V2,-1.5004
Co1Mn2C1,-2.5653
Ti2N1-,-3.5425
Pt2Ru1Co1S2-,-3.6432
Zn2Ni1N1,-1.4066
Ni3Mn1C3,-4.0327
La1Co1C2,-4.2389
W1Fe1Cr1S1O1C1,-3.962
Os1Sc1O1C1+,-4.4778
Os1W1Ta1Hf1O4-,-5.9378
Mo1Zr2C1,-3.7241
Os1Cd1S1O1+,-3.0257
Mo2Cu1N1,-2.6237
Zr2N1-,-3.7413
W1Tc1S1O1,-4.0453
Zn2Co1V1S2C2+,-3.5328
Ru1Cd1,-0.2637
Pd1Rh2O1,-2.4986
Au1Re1Tc1Fe1N3+,-3.8185
Rh3Nb1N1C1+,-4.3307
Ir1Os1N2,-3.6996
Hf2Fe2N3+,-4.6542
Zr1Ti2O2,-4.5583
Ni1Pt1-,-1.361
Au1W1Ta1Ag1O2N1+,-4.409
Zr1Ti1S1N1-,-4.0057
Re1Ru1O1C1+,-4.0814
Hg1Hf1N2+,-2.8245
Hg1La1Cr1Sc1O3C1,-4.3156
Zr1Zn1Cr1S2C1+,-3.5017
Hg1Au1Pd1Sc1S1O1,-2.8199
Hf1La1Tc1Fe1S2C2-,-4.6855
Cd1V3O2C1+,-4.1289
Hg1Rh1O1,-1.6311
Tc2C2-,-4.3138
Mn2Cr1S2,-2.7101
Y3O3+,-5.4017
Co1Cr1S2+,-2.9238
Nb1Zr1Mn1V1S1O1C1+,-4.7017
Hg1La1Tc1Zn1S1N1C2-,-3.8435
Y1Ni1S1N1+,-3.3635
Nb1Zn2C2,-2.8677
Fe1Cr1S1,-2.0624
Cu2Fe2O1-,-2.6711
La1V1N1C1-,-3.8954
Re2Fe1C2,-4.0472
Cu1Ni1C2,-3.5525
Hg2Zr1O1,-2.2141
Re2Cu1S2,-3.157
Cu2Zn1+,-1.3211
Ir2Os1C1,-4.0478
Mo2Fe1N1,-2.8041
Y1Ni2S2,-3.5193
Ir1Zr1N1,-3.6383
Hg1Y1O1N1,-2.45
Ir1Rh1N1C1+,-3.8811
Hf1Zn1S1O1+,-3.3994
Os1Hf3O4-,-5.9865
Hf1Ag1C2-,-3.8235
Y2Cr1S2,-3.3643
Au1Fe2C2,-3.6145
Ta2Y1N2,-4.4687
Pt2C2-,-4.1427
Au1Ti1N1C1-,-3.7629
Cu2Co1Fe1N1C3+,-4.2689
Re1Au1+,-1.2602
Ru1Zn3S2+,-2.1492
Ta1Hf2Zr1O1C3+,-5.8852
La1Ta1,-1.4671
Y1Fe1C2,-3.9236
Pd2O1,-1.9425
Ag1Cr1O1N1,-2.5731
Os2Zn1O2,-3.494
Ag1V2S1,-2.6255
Nb1Cu1Co1O2C1+,-4.4718
Pd1Mn1N1-,-2.2365
Nb1Fe1N2-,-3.9064
Re1Cu1O2+,-3.6427
Re1Cd1S1O1+,-2.9133
Rh1Ru1O1N1,-3.167
W1Cr2S1C1,-3.1774
Rh1Fe1N1C1,-3.7686
Pd1Sc1S1C1,-3.2274
Mo2Cu1Ni1O1C3+,-4.4733
Tc3S1C1,-3.8396
Pt3O1C1+,-4.2932
Ir3O1,-3.3652
W1Ni1N1-,-3.1429
Ir2Mn1S2,-3.3006
Nb1V1N1,-3.3122
Ru2S1O1-,-3.3555
Mo1Mn1S1+,-2.3783
Y1Pt1+,-3.0236
Cu1Co1O1-,-2.458
W1Mn1O1N1-,-3.9124
Hf1Tc1Y1Cr1S1N1-,-3.7742
Zr1Ru2+,-3.3571
Ta1Pd1C1,-2.9716
Y1Co1O1N1-,-3.8817
Ti1Pt1-,-2.0678
Ru1Cr1S1N1-,-2.9364
La1Fe1C1-,-2.6989
Ag1Tc1S1C1+,-3.0671
Cr3S2N1+,-3.2129
Mo1Y1O1-,-3.0447
W1Rh1Mn1S1O1+,-3.8699
Cd1Ag1C1+,-1.2692
Pd1Ru1Zr1O1N1C1-,-4.7561
Re1Ti2S1,-3.589
Zr2C1+,-3.9666
Au1Cd1O1+,-1.4767
La1Cr1S2,-3.3477
W1Cd1Ni1S1O1N1+,-3.7547
Ru2Ti1N2,-3.8054
Ru1Mo1O1N1+,-3.6207
Hg1W1Co1S1N2,-3.4463
Ag1Hg1+,-0.6376
Pt1Cd1C2,-3.1361
Hg1Ru1Nb1Cu1O3N1-,-4.2272
Mo1Cu1S2+,-3.0114
Hg1Au1O1C1,-3.0061
Au1Mn1S2+,-2.2403
Pt1Ta3O3C1+,-5.8561
Hf1Ag1Co1Ti1O1N1C2+,-4.841
Nb1Sc1N1C1-,-4.2521
La1Nb1Ti1O1C1,-4.4149
Pt2Ir1O1,-3.2006
Co3S1O1C1,-4.1821
Zn2S1N1+,-2.0063
Pd1Co1S1O1+,-2.7209
Ni1V1N2-,-3.5499
Ir1Mn1O1C1-,-4.0602
Ta1Hf1Ru1Zr1O3C1+,-5.8749
Cd2Rh1S1,-1.3334
Zn1Sc1S2-,-2.7566
Co2Nb1+,-2.9229
Re1Mn2S1,-2.2753
V3,-1.775
Ni1Pd3,-2.092
Hg1Au1Ta1O1C1-,-3.2072
Pd1Cu1C1-,-2.3182
Os3Ni1S1N1+,-4.1026
Ir1Re1O1-,-3.6523
Nb1Ru2-,-3.1486
Hf1Tc1O1C1-,-4.4891
Nb2S2,-3.9966
Pd1Co1Ti1O3+,-4.0778
Cd2Cr1O1,-1.4092
W1Ta1C2-,-4.7292
Pd1Mn1C1-,-2.4176
Hf1Mn1O2-,-4.4744
Pt3Sc1O1-,-3.7689
Zn2Tc1,-0.4875
Ir2Mo1S1,-3.246
Mn1Cr2N1,-2.0814
Rh1Ni2Mn1O1N1C2-,-4.3852
W1Co1S2+,-3.4923
Tc1V1O1,-3.3086
Ir1Cd1C2-,-3.2994
Ni2Tc1,-1.9692
La1Sc1S2+,-3.8811
Hg1Cu1O2-,-2.2622
Au2Fe1S1,-2.1792
W1Ta1C2+,-4.8336
Au1Ni2N2,-3.2537
Ta1Nb2Zr1O3N1+,-5.832
Hg1Fe3N1C1-,-3.048
Cu2Sc1C2,-3.5248
La1Ru1O1C1-,-4.3262
Au1Rh1Sc1S3-,-3.5094
Tc1Cu2N3+,-3.5604
Re1Rh1Ti1O3-,-4.8718
Pd2Y1Cu1N1C1-,-3.8043
Hg1Cu1S2-,-1.894
Ru1Cr1C2+,-3.7751
Ta1Hf1Pd1S2C1-,-4.5045
Hg1Ti1S1N1-,-2.5969
Os1Zn1O1N1-,-3.421
Fe1Pt2,-2.4061
Au1W1Pd1S1C2+,-4.0568
Cd1Ru1S2+,-2.3771
Ta1Ru2S1,-3.6031
Hf1Ti1N1+,-3.5845
Pd1Nb1O2,-4.26
Pt1W1Y1C3-,-4.8423
Pd1Mn1O2-,-3.3378
Pd1Fe1Ti1C2-,-4.001
Pd1Tc1O1N1+,-3.1815
Cu1Fe1O1C1+,-3.8098
Os1W1Tc1C1,-4.0154
Sc1W1,-1.2306
Mo2V2S1-,-3.0506
La1Tc1O1N1+,-4.0476
Nb1Co1N1C1-,-4.1156
Au1Ta1S1N1-,-3.6225
Pt1Re1S2+,-3.1756
Ta1Hf1Pd1Ti1O4,-5.4893
Rh2O1N1+,-3.147
Ir1Re1S1O1+,-3.6511
Au1Ir1S1N1+,-2.9953
Hf2Ru1Nb1O4-,-5.8981
Mn1Y1,-0.7108
Cu1Cr1S1O1-,-2.8849
Ta1Rh1C1,-3.4105
Ru1Zr1S1N1-,-3.7573
Ti3S2C1+,-4.4857
Re1Ta2S1,-3.9054
W1Ta1S1N1,-4.0988
La2Hg1+,-1.113
Zr1Y1V1Sc1O1C2,-4.7832
Cr2W1+,-1.919
Pd2S1+,-2.2493
Cd1Nb1Co1Mn1N3C1-,-4.1258
Ru1Ag1Ta1-,-2.4238
Au2Cu2N3,-2.8732
Ta2Rh1Co1N2C2,-5.1042
Rh1Sc1S1C1+,-3.6049
Au1Rh1C2,-3.4118
Hg1O1+,-0.5941
Re1Cd1Nb1Zr1O1N1C1,-4.449
W1Ta1Ag1Ni1S1O2C1,-4.7254
Mo1Y3O1N2-,-4.4749
Ag1Co3N1C1-,-3.7412
Mo1Fe1S1O1,-3.4218
Hf1La1Zn1Co1O3,-4.452
Nb1Mn1S1C1-,-3.4267
Ta1La1C2+,-4.3439
Hg1Cd1Rh1S1C1,-2.3558
Pd1Y1Cu1S1O1C1-,-3.8828
W1Cd1Mo1Sc1O1N2C1-,-4.3998
Pt1Co2N1,-3.1645
Ir2Zn1N2,-3.1933
La2Zn1N2,-3.3255
Pt3Zn1N2+,-3.6325
W1Ta1S1,-3.3613
Os1Ru1O1-,-3.5232
V4N1-,-3.3658
W1Co1Mn1S1O1N1,-4.0881
Cu1Ni1Ti1S2C1-,-3.7199
V1,0.0
Hg1C1+,-1.1366
Pt2Pd1O1N1,-2.9706
Hf1Sc1S1C1,-4.053
La1Cd1C1,-1.7419
Cd1Sc2S2,-3.0476
Co1Sc1O2+,-4.2256
Au1Ru1Ti1S1O2-,-4.0632
Hf1Tc1Y1O3+,-5.1346
Zn1Rh1-,-0.4443
Nb1Hg2+,-0.6628
Cd1Ag1S1N1+,-1.9234
Pt1Hf1N1C1+,-4.4629
Os1Sc3S1O1+,-4.6652
Au2Ta1Y1C4+,-4.7269
Ag2Tc2C1,-2.7619
Hg1Nb1N1-,-2.5058
Sc2Ir1,-2.9089
Au1Zr1N1C1+,-3.878
Pd1Fe1O1-,-2.4389
Ru2S1+,-2.7879
Au1Pd1S1C1-,-3.1164
Rh1Ru1N2-,-3.5023
Mo3Ru1-,-2.7316
Au1Hf1O1-,-3.5559
Zr1Cu1O1,-3.471
Ir1Cr1S1C1-,-3.4065
Ag2S1C1,-2.4581
Ag2Mo1N1,-2.1934
Os1W1Hf1Zr1S1O3-,-5.6057
Y1Fe1S1O1,-3.8372
Rh2Pt1,-2.121
Au1W1Cr1Ti1N2C2-,-4.4775
W1V1S2-,-3.5083
Cu1Fe1S1O1,-2.9719
